game,round,num_iterations,value
25,26,12,0.7733333333333333
25,27,226,0.9865486725663718
26,1,82,-0.4920760394811892
26,2,58,-0.49217412895567136
26,3,51,-0.49525328582115125
26,4,61,-0.4834928012669637
26,5,49,-0.4571098274553142
26,6,43,-0.426722612494115
26,7,41,-0.4051638682069219
26,8,38,-0.3639374310786879
26,9,40,-0.30331971408480995
26,10,40,-0.15809926143390268
26,11,35,-0.34784089781976274
26,12,43,-0.29438569329726255
26,13,38,-0.22288352825277458
26,14,32,0.19368300213920586
26,15,21,0.3726339103051444
26,16,18,0.4212062634313877
26,17,19,0.3196314082449769
26,18,17,0.34471684700189786
26,19,15,0.3412371034257859
26,20,16,0.2634809834875373
26,21,13,0.5233525684498608
26,22,9,0.4715537395246528
26,23,9,0.4219484337261818
26,24,11,0.6527272727272727
26,25,8,0.57
26,26,8,0.6374999999999998
26,27,9,0.7155555555555554
26,28,197,0.9837563451776652
27,1,70,-0.49317982140000904
27,2,65,-0.4819102608810316
27,3,51,-0.4687857265918981
27,4,50,-0.4691596429738097
27,5,50,-0.48905490286324044
27,6,54,-0.493316186698057
27,7,61,-0.4244287926092265
27,8,31,-0.4885021370798163
27,9,32,-0.491553838031699
27,10,58,-0.39236019027138724
27,11,35,-0.3156170432982809
27,12,25,-0.22355289970332573
27,13,28,0.13327259099963681
27,14,24,0.2148959097934907
27,15,19,0.29013860238784894
27,16,13,0.385756091171744
27,17,16,0.3715851080251089
27,18,15,0.30014330410111806
27,19,16,0.18078665747555506
27,20,16,0.07637111915086549
27,21,14,0.4227582860355537
27,22,14,0.5266570338534212
27,23,11,0.5636363636363636
27,24,11,0.7018181818181817
27,25,21,0.8019047619047619
27,26,124,0.9677419354838714
28,1,74,-0.4953303371327257
28,2,60,-0.48246810286562514
28,3,58,-0.4543689157681126
28,4,57,-0.47916495459473046
28,5,64,-0.4851869812312214
28,6,57,-0.4134116681133097
28,7,57,-0.43097765046027997
28,8,57,-0.3501281881365889
28,9,54,-0.34605403377883087
28,10,40,-0.30877775377054906
28,11,47,-0.18635274322289944
28,12,38,-0.000934692262372273
28,13,30,0.2363501327344445
28,14,22,0.45948851961659576
28,15,17,0.4851242821251259
28,16,14,0.4662050023658702
28,17,11,0.5661824914266478
28,18,12,0.7399999999999999
28,19,8,0.6474999999999999
28,20,7,0.6228571428571428
28,21,10,0.7199999999999999
28,22,18,0.8266666666666667
28,23,49,0.9510204081632652
29,1,75,-0.49626665620868976
29,2,59,-0.49264163173860015
29,3,55,-0.47120111115275454
29,4,55,-0.4232965099052719
29,5,44,-0.3887621181866852
29,6,42,-0.41598763322930216
29,7,39,-0.283170991342391
29,8,40,-0.3705077366403301
29,9,40,-0.3263368434174797
29,10,43,-0.22463586575960173
29,11,35,-0.23919902541999047
29,12,34,-0.27300544196335197
29,13,23,0.13249536728071432
29,14,18,0.2893711756336486
29,15,20,0.23206122573404744
29,16,18,0.3707558922031493
29,17,22,0.20016590014852353
29,18,22,0.30769919082863945
29,19,13,0.3883574090894534
29,20,31,0.8896774193548388
30,1,75,-0.49610318792820135
30,2,61,-0.49207920023207136
30,3,52,-0.433042649985116
30,4,51,-0.43383213080602256
30,5,44,-0.3624716080861248
30,6,43,-0.3775230337114937
30,7,40,-0.32729930262668283
30,8,41,-0.31168069634539075
30,9,43,-0.3272095081612641
30,10,43,-0.28500345985607994
30,11,21,0.33701842200207177
30,12,20,0.27424698717774654
30,13,13,0.49122870729673207
30,14,10,0.48888007323771737
30,15,13,0.49344303167407555
30,16,12,0.5223526581052992
30,17,8,0.5824999999999999
30,18,13,0.7292307692307691
30,19,19,0.8063157894736841
30,20,72,0.9600000000000001
31,1,78,-0.49628902490040744
31,2,61,-0.4933687450030042
31,3,55,-0.4904837639166262
31,4,60,-0.461586727539879
31,5,48,-0.4072117160548537
31,6,44,-0.4762802911117371
31,7,40,-0.42855586888958025
31,8,41,-0.36545474382850973
31,9,39,-0.3286686754015978
31,10,32,-0.35592245894849955
31,11,38,-0.29812980582176535
31,12,39,-0.36770527046736695
31,13,31,-0.3171155705179346
31,14,24,-0.4223172882271747
31,15,27,-0.362996651475229
31,16,18,-0.21162036566523695
31,17,22,-0.3569459369800284
31,18,29,-0.2543322352258447
31,19,18,0.17099653682630594
31,20,21,-0.06680171033879616
31,21,17,-0.2605059594471598
31,22,22,0.07342547375417012
31,23,23,0.25634296029921205
31,24,25,0.1874903278805663
31,25,28,0.2327016453659971
31,26,21,0.138455299912108
31,27,22,-0.41698231516963485
31,28,16,-0.46375118212248934
31,29,17,-0.22551587427252695
31,30,14,-0.22400278683742675
31,31,16,-0.13450289217502426
31,32,17,-0.13737354050045858
31,33,16,-0.2559569531705167
31,34,13,-0.2609944892059382
31,35,12,-0.29576573621275365
31,36,13,-0.18703957092779006
31,37,13,-0.11871471439750189
31,38,14,0.3645670526666622
31,39,15,0.32307553626498564
31,40,21,0.7153948911688087
31,41,447,0.9881879194630868
32,1,76,-0.4903659450990734
32,2,56,-0.49146165899534217
32,3,57,-0.48083173950677965
32,4,56,-0.37731654633742695
32,5,48,-0.4084497269644685
32,6,48,-0.39972660660095505
32,7,42,-0.2981747579225255
32,8,39,-0.21395631560402661
32,9,43,-0.3127054683126843
32,10,44,-0.37066807216033726
32,11,46,-0.2922896238893425
32,12,43,-0.2601134526455676
32,13,36,-0.14991654875933866
32,14,36,-0.2638001811169768
32,15,31,0.04791794745913311
32,16,20,0.34109991716946697
32,17,15,0.2852783307700066
32,18,15,0.36937392134164776
32,19,8,0.595
32,20,7,0.5828571428571429
32,21,9,0.6977777777777776
32,22,18,0.8088888888888888
32,23,70,0.9588571428571431
33,1,75,-0.4979899268397062
33,2,63,-0.49515417437641573
33,3,59,-0.48717613608710186
33,4,59,-0.4368458679517023
33,5,46,-0.3678974822657673
33,6,43,-0.37909543273767493
33,7,40,-0.35234600576836106
33,8,40,-0.39527806705024615
33,9,40,-0.3447159366558036
33,10,41,-0.3553691997753928
33,11,29,0.24926657488190632
33,12,25,0.22130647158199196
33,13,22,0.27943094102710353
33,14,17,0.4217196261605018
33,15,13,0.4972449944106349
33,16,9,0.5
33,17,8,0.62
33,18,8,0.6374999999999998
33,19,11,0.7527272727272727
33,20,15,0.8079999999999999
33,21,57,0.9578947368421056
34,1,75,-0.4936332654336339
34,2,60,-0.4787130570133617
34,3,54,-0.46988628396197774
34,4,54,-0.44168685054193235
34,5,57,-0.47954190313859907
34,6,58,-0.5
34,7,53,-0.498328977686434
34,8,48,-0.4910274653853662
34,9,36,-0.4995596946713271
34,10,56,-0.486454011076585
34,11,48,-0.3804162291941304
34,12,30,-0.4676515730662187
34,13,25,-0.4901391528353612
34,14,28,-0.44266882284295395
34,15,17,-0.10701974329300648
34,16,24,0.14916169391604306
34,17,23,0.31653587314858883
34,18,16,0.45334585242104797
34,19,12,0.48962012141298167
34,20,11,0.4961110948349105
34,21,8,0.5375
34,22,8,0.6275
34,23,10,0.7119999999999999
34,24,15,0.7706666666666666
34,25,373,0.9901340482573723
35,1,75,-0.49603293112549124
35,2,63,-0.48093969478000226
35,3,57,-0.46412527494661293
35,4,54,-0.4150346657058766
35,5,54,-0.4167089117763884
