game,round,pu_after,territories_after
8,57,0,0
9,1,14,3
9,2,14,3
9,3,16,4
9,4,18,5
9,5,18,5
9,6,18,5
9,7,20,6
9,8,20,5
9,9,16,4
9,10,16,3
9,11,16,4
9,12,16,4
9,13,18,5
9,14,18,5
9,15,33,6
9,16,33,6
9,17,33,6
9,18,18,5
9,19,16,4
9,20,16,4
9,21,16,4
9,22,16,4
9,23,18,5
9,24,18,5
9,25,22,7
9,26,37,8
9,27,39,9
9,28,39,9
9,29,24,8
9,30,22,7
9,31,18,5
9,32,14,3
9,33,14,3
9,34,12,2
9,35,10,1
9,36,0,0
10,1,12,2
10,2,12,2
10,3,12,2
10,4,14,3
10,5,18,5
10,6,18,5
10,7,20,6
10,8,22,7
10,9,24,7
10,10,26,9
10,11,28,10
10,12,45,12
10,13,49,14
10,14,47,12
10,15,41,10
10,16,26,9
10,17,22,7
10,18,26,9
10,19,43,11
10,20,49,14
10,21,51,15
10,22,36,14
10,23,32,12
10,24,30,10
10,25,43,11
10,26,49,14
10,27,53,16
10,28,59,19
10,29,65,22
10,30,123,21
10,31,79,21
10,32,68,22
10,33,68,22
10,34,93,24
11,1,16,4
11,2,20,6
11,3,22,7
11,4,26,9
11,5,26,9
11,6,28,10
11,7,41,10
11,8,43,11
11,9,47,13
11,10,47,12
11,11,47,13
11,12,49,13
11,13,51,15
11,14,51,14
11,15,45,11
11,16,32,11
11,17,32,12
11,18,45,12
11,19,77,14
11,20,59,14
11,21,46,15
11,22,61,16
11,23,48,16
11,24,50,17
11,25,93,20
11,26,81,22
11,27,81,22
11,28,81,22
11,29,81,22
11,30,85,24
11,31,87,25
11,32,89,26
11,33,91,27
11,34,91,27
11,35,113,28
12,1,16,4
12,2,20,6
12,3,24,8
12,4,26,9
12,5,24,8
12,6,24,8
12,7,26,9
12,8,28,10
12,9,30,10
12,10,32,11
12,11,30,10
12,12,43,11
12,13,49,14
12,14,55,17
12,15,53,16
12,16,51,15
12,17,49,14
12,18,43,11
12,19,26,9
12,20,24,8
12,21,28,10
12,22,39,9
12,23,41,10
12,24,43,11
12,25,41,10
12,26,0,8
12,27,0,7
12,28,0,4
12,29,0,2
12,30,0,1
12,31,0,1
12,32,0,1
13,1,16,4
13,2,20,6
13,3,26,9
13,4,24,8
13,5,22,6
13,6,22,6
13,7,18,5
13,8,16,4
13,9,18,5
13,10,22,7
13,11,24,8
13,12,24,8
13,13,22,7
13,14,20,5
13,15,20,5
13,16,18,5
13,17,16,3
13,18,14,3
13,19,14,3
13,20,14,3
13,21,12,2
13,22,0,1
13,23,0,1
13,24,0,1
13,25,0,0
13,26,0,0
13,27,0,0
13,28,0,0
13,29,0,0
13,30,0,0
13,31,0,0
13,32,0,0
13,33,0,0
13,34,0,0
13,35,0,0
13,36,0,0
13,37,0,0
13,38,0,0
13,39,0,0
13,40,0,0
13,41,0,0
13,42,0,0
13,43,0,0
13,44,0,0
13,45,0,0
13,46,0,0
14,1,14,3
14,2,14,3
14,3,16,4
14,4,16,4
14,5,16,4
14,6,16,4
14,7,16,4
14,8,16,4
14,9,16,4
14,10,16,4
14,11,16,3
14,12,18,5
14,13,33,6
14,14,33,6
14,15,18,5
14,16,16,4
14,17,14,3
14,18,20,6
14,19,20,6
14,20,18,4
14,21,16,4
14,22,18,5
14,23,20,6
14,24,33,6
14,25,33,6
14,26,29,4
14,27,29,4
14,28,27,3
14,29,27,3
14,30,29,4
14,31,27,3
14,32,35,7
14,33,35,7
14,34,20,6
14,35,20,6
14,36,18,5
14,37,14,3
14,38,12,2
14,39,0,1
15,1,14,3
15,2,16,4
15,3,16,4
15,4,16,4
15,5,18,5
15,6,16,4
15,7,18,5
15,8,18,4
15,9,16,3
15,10,16,4
15,11,16,4
15,12,16,4
15,13,16,4
15,14,16,3
15,15,14,2
15,16,16,4
15,17,18,5
15,18,18,5
15,19,20,5
15,20,18,4
15,21,31,5
15,22,31,5
15,23,35,6
15,24,37,7
15,25,37,7
15,26,22,7
15,27,22,6
15,28,20,6
15,29,18,5
15,30,16,3
15,31,16,4
15,32,18,4
15,33,18,5
15,34,20,6
15,35,20,6
15,36,20,5
15,37,18,4
15,38,12,2
15,39,0,1
15,40,0,0
15,41,0,0
15,42,0,0
15,43,0,0
15,44,0,0
15,45,0,0
15,46,0,0
15,47,0,0
15,48,0,0
15,49,0,0
15,50,0,0
15,51,0,0
15,52,0,0
16,1,14,3
16,2,16,3
16,3,14,3
16,4,16,4
16,5,16,4
16,6,18,5
16,7,18,5
16,8,20,6
16,9,22,7
16,10,22,7
16,11,22,7
16,12,22,6
16,13,22,7
16,14,24,7
16,15,22,6
16,16,20,6
16,17,20,6
16,18,20,6
16,19,22,7
16,20,22,7
16,21,22,7
16,22,22,7
16,23,20,6
16,24,18,4
16,25,16,4
16,26,18,4
16,27,18,5
16,28,18,5
16,29,18,5
16,30,18,5
16,31,20,6
16,32,22,7
16,33,20,6
16,34,20,6
16,35,20,6
16,36,18,5
16,37,14,3
16,38,14,3
16,39,14,3
16,40,10,1
16,41,0,0
16,42,0,0
16,43,0,0
16,44,0,0
16,45,0,0
17,1,16,4
17,2,20,6
17,3,22,7
17,4,24,7
17,5,22,7
17,6,22,7
17,7,22,7
17,8,22,7
17,9,20,6
17,10,20,6
17,11,24,7
17,12,20,5
17,13,16,4
17,14,16,3
17,15,14,2
17,16,12,1
17,17,12,2
17,18,16,4
17,19,20,6
17,20,37,8
17,21,22,6
17,22,18,4
17,23,16,3
17,24,14,2
17,25,12,1
17,26,12,2
17,27,14,3
17,28,16,3
17,29,16,3
17,30,18,5
17,31,22,6
17,32,16,3
17,33,10,1
17,34,10,1
17,35,10,1
17,36,12,2
17,37,18,5
17,38,22,6
17,39,37,7
17,40,20,5
17,41,16,3
17,42,0,0
17,43,0,0
17,44,0,0
17,45,0,0
17,46,0,0
17,47,0,0
17,48,0,0
17,49,0,0
17,50,0,0
17,51,0,0
17,52,0,0
17,53,0,0
17,54,0,0
17,55,0,0
17,56,0,0
17,57,0,0
17,58,0,0
17,59,0,0
18,1,14,3
18,2,16,4
18,3,16,4
18,4,16,4
18,5,18,5
18,6,18,5
18,7,18,4
18,8,16,3
18,9,14,3
18,10,16,4
18,11,18,4
18,12,14,3
18,13,14,2
18,14,16,4
18,15,18,5
18,16,18,4
18,17,16,4
18,18,16,4
18,19,16,4
18,20,16,4
18,21,16,3
18,22,16,4
18,23,18,5
18,24,20,6
18,25,20,6
18,26,20,6
18,27,20,5
18,28,14,3
18,29,0,2
18,30,0,2
18,31,0,0
18,32,0,0
18,33,0,0
18,34,0,0
18,35,0,0
18,36,0,0
18,37,0,0
18,38,0,0
18,39,0,0
18,40,0,0
18,41,0,0
19,1,14,3
19,2,16,4
19,3,18,5
19,4,18,4
19,5,16,3
19,6,16,4
19,7,16,4
19,8,16,4
19,9,16,4
19,10,16,4
19,11,18,5
19,12,22,7
19,13,37,8
19,14,22,7
19,15,20,5
19,16,16,3
19,17,14,3
19,18,16,4
19,19,16,4
19,20,12,2
19,21,10,1
19,22,12,2
19,23,12,2
19,24,10,1
19,25,0,0
19,26,0,0
19,27,0,0
19,28,0,0
19,29,0,0
19,30,0,0
20,1,14,3
20,2,18,5
20,3,18,5
20,4,18,5
20,5,18,5
20,6,18,5
20,7,18,5
20,8,18,5
20,9,18,5
20,10,20,5
20,11,20,6
20,12,20,6
20,13,18,4
20,14,14,3
20,15,14,3
20,16,14,3
20,17,14,3
20,18,14,3
20,19,14,3
20,20,14,2
20,21,14,3
20,22,16,4
20,23,14,3
20,24,0,1
20,25,0,0
20,26,0,0
20,27,0,0
21,1,16,4
21,2,22,7
21,3,41,9
21,4,41,9
21,5,39,9
21,6,39,9
21,7,39,9
21,8,41,9
21,9,41,9
21,10,41,10
21,11,45,11
21,12,28,9
21,13,28,10
21,14,28,10
21,15,43,10
21,16,43,11
21,17,47,13
21,18,55,17
21,19,75,17
21,20,65,18
21,21,54,19
21,22,67,19
21,23,59,19
21,24,53,16
21,25,51,15
21,26,53,16
21,27,53,16
21,28,53,16
21,29,55,17
21,30,75,18
21,31,67,19
21,32,65,18
21,33,67,19
21,34,69,20
21,35,79,21
21,36,85,24
21,37,87,25
21,38,87,25
21,39,91,27
21,40,113,28
22,1,12,2
22,2,12,2
22,3,16,4
22,4,16,4
22,5,18,5
22,6,18,5
22,7,18,4
22,8,20,6
22,9,20,6
22,10,26,9
22,11,28,10
22,12,43,11
22,13,45,11
22,14,45,11
22,15,43,9
22,16,39,7
22,17,24,8
22,18,24,7
22,19,24,8
22,20,24,8
22,21,28,10
22,22,88,12
22,23,59,15
22,24,61,16
22,25,61,16
22,26,63,17
22,27,61,16
22,28,59,15
22,29,61,16
22,30,63,17
22,31,65,18
22,32,67,19
22,33,69,20
22,34,97,20
22,35,75,19
22,36,79,21
22,37,81,22
22,38,83,23
22,39,83,23
22,40,81,22
22,41,81,22
22,42,79,21
22,43,83,23
22,44,83,23
22,45,85,24
22,46,85,24
22,47,87,25
22,48,111,27
23,1,16,4
23,2,18,5
23,3,18,5
23,4,22,7
23,5,24,8
23,6,22,6
23,7,16,2
23,8,14,3
23,9,16,3
23,10,16,4
23,11,14,2
23,12,10,1
23,13,10,1
23,14,10,1
23,15,0,0
23,16,0,0
23,17,0,0
23,18,0,0
23,19,0,0
23,20,0,0
23,21,0,0
23,22,0,0
23,23,0,0
23,24,0,0
23,25,0,0
23,26,0,0
23,27,0,0
24,1,16,4
24,2,20,6
24,3,20,5
24,4,22,7
24,5,24,8
24,6,22,7
24,7,24,8
24,8,24,7
24,9,22,6
24,10,22,7
24,11,24,8
24,12,26,8
24,13,22,7
24,14,22,6
24,15,22,7
24,16,26,8
24,17,39,8
24,18,24,7
24,19,24,8
24,20,22,6
24,21,18,5
24,22,20,6
24,23,24,8
24,24,24,7
24,25,22,6
24,26,22,6
24,27,35,6
24,28,35,7
24,29,37,7
24,30,22,7
24,31,20,5
24,32,20,6
24,33,20,5
24,34,16,4
24,35,16,3
24,36,0,1
24,37,0,0
24,38,0,0
24,39,0,0
24,40,0,0
24,41,0,0
24,42,0,0
24,43,0,0
24,44,0,0
24,45,0,0
24,46,0,0
24,47,0,0
24,48,0,0
24,49,0,0
24,50,0,0
24,51,0,0
24,52,0,0
24,53,0,0
24,54,0,0
24,55,0,0
24,56,0,0
24,57,0,0
24,58,0,0
24,59,0,0
24,60,0,0
25,1,16,4
25,2,20,6
25,3,22,7
25,4,24,7
25,5,24,8
25,6,26,9
25,7,24,8
25,8,24,8
25,9,39,8
25,10,26,9
25,11,24,8
25,12,26,9
25,13,26,9
25,14,24,8
25,15,20,6
25,16,16,4
25,17,16,4
25,18,18,5
25,19,20,6
25,20,22,7
25,21,37,8
25,22,45,11
25,23,28,9
25,24,22,6
25,25,18,5
25,26,20,6
25,27,37,7
25,28,43,10
25,29,24,8
25,30,24,8
25,31,22,7
25,32,22,6
25,33,20,5
25,34,20,6
25,35,22,7
25,36,28,9
25,37,43,9
25,38,43,11
25,39,45,11
25,40,30,10
25,41,26,9
25,42,26,8
25,43,24,6
25,44,22,7
25,45,22,7
25,46,22,7
25,47,24,8
25,48,26,9
25,49,43,11
25,50,47,12
25,51,45,11
25,52,41,8
25,53,24,6
25,54,22,7
25,55,26,9
25,56,41,10
25,57,45,12
25,58,26,9
25,59,22,7
25,60,16,4
25,61,14,3
25,62,0,2
26,1,16,4
26,2,22,7
26,3,26,8
26,4,24,7
26,5,24,8
26,6,20,6
26,7,20,6
26,8,24,7
26,9,24,7
26,10,39,9
26,11,39,9
26,12,24,8
26,13,24,8
26,14,24,8
26,15,26,8
26,16,26,8
26,17,24,7
26,18,22,6
26,19,26,8
26,20,24,7
26,21,20,5
26,22,16,3
26,23,14,3
26,24,16,3
26,25,18,4
26,26,20,5
26,27,16,3
26,28,12,2
26,29,10,1
26,30,0,0
26,31,0,0
26,32,0,0
26,33,0,0
26,34,0,0
26,35,0,0
26,36,0,0
26,37,0,0
26,38,0,0
26,39,0,0
26,40,0,0
26,41,0,0
26,42,0,0
26,43,0,0
26,44,0,0
26,45,0,0
26,46,0,0
26,47,0,0
26,48,0,0
26,49,0,0
26,50,0,0
26,51,0,0
26,52,0,0
26,53,0,0
26,54,0,0
26,55,0,0
27,1,16,4
27,2,16,4
27,3,18,5
27,4,22,7
27,5,22,7
27,6,20,6
27,7,22,7
27,8,24,8
27,9,26,9
27,10,26,9
27,11,39,9
27,12,37,8
27,13,37,8
27,14,41,10
27,15,43,11
27,16,28,10
27,17,30,11
27,18,26,8
27,19,26,9
27,20,28,10
27,21,28,10
27,22,38,11
27,23,36,10
27,24,36,10
27,25,34,9
27,26,30,7
27,27,26,5
27,28,26,5
27,29,24,4
27,30,24,4
27,31,18,5
27,32,16,4
27,33,16,4
27,34,16,4
27,35,14,3
27,36,12,2
27,37,10,1
27,38,0,0
28,1,16,4
28,2,16,4
28,3,18,5
28,4,18,4
28,5,20,6
28,6,22,6
28,7,20,5
28,8,20,6
28,9,20,6
28,10,37,7
28,11,39,9
28,12,43,11
28,13,43,10
28,14,41,9
28,15,24,8
28,16,22,7
28,17,24,7
28,18,22,6
28,19,20,6
28,20,22,7
28,21,24,7
28,22,22,6
28,23,35,7
28,24,39,9
28,25,41,10
28,26,41,10
28,27,43,11
28,28,43,11
28,29,41,10
28,30,22,7
28,31,22,7
28,32,20,6
28,33,16,4
28,34,14,3
28,35,0,1
28,36,0,1
28,37,0,1
28,38,0,1
28,39,0,1
29,1,14,3
29,2,16,4
29,3,16,4
29,4,20,6
29,5,20,6
29,6,18,5
29,7,20,6
29,8,35,6
29,9,20,5
29,10,18,5
29,11,20,6
29,12,35,7
29,13,37,8
29,14,35,7
29,15,20,6
29,16,20,6
29,17,37,8
29,18,43,11
29,19,43,10
29,20,30,11
29,21,32,11
29,22,32,12
29,23,50,12
29,24,57,14
29,25,59,15
29,26,61,16
29,27,57,14
29,28,51,11
29,29,51,11
29,30,36,10
29,31,34,9
29,32,38,11
29,33,34,9
29,34,30,7
29,35,28,6
29,36,16,4
29,37,18,5
29,38,20,6
29,39,24,8
29,40,24,8
29,41,20,6
29,42,20,6
29,43,0,3
30,1,16,4
30,2,20,6
30,3,22,7
30,4,24,8
30,5,24,8
30,6,26,9
30,7,26,9
30,8,26,9
30,9,28,10
30,10,28,10
30,11,41,10
30,12,45,12
30,13,51,15
30,14,51,15
30,15,45,11
30,16,28,9
30,17,24,8
30,18,28,10
30,19,43,11
30,20,51,15
30,21,75,17
30,22,65,17
30,23,65,18
30,24,56,20
30,25,64,20
30,26,77,20
30,27,79,21
30,28,85,24
30,29,87,25
30,30,91,27
30,31,93,28
30,32,113,29
31,1,14,3
31,2,16,4
31,3,16,4
31,4,16,4
31,5,14,3
31,6,14,3
31,7,16,4
31,8,18,5
31,9,20,6
31,10,18,5
31,11,18,5
31,12,18,5
31,13,18,5
31,14,18,4
31,15,18,5
31,16,18,5
31,17,18,5
31,18,18,5
31,19,18,5
31,20,18,5
31,21,20,6
31,22,16,4
31,23,14,3
31,24,16,4
31,25,18,5
31,26,16,4
31,27,14,3
31,28,14,3
31,29,12,2
31,30,10,1
31,31,0,0
32,1,12,2
32,2,12,2
32,3,14,3
32,4,16,4
32,5,18,5
32,6,18,5
32,7,20,6
32,8,18,5
32,9,18,5
32,10,18,5
32,11,18,5
32,12,18,5
32,13,20,6
32,14,22,6
32,15,22,6
32,16,20,6
32,17,22,7
32,18,22,7
32,19,24,8
32,20,24,8
32,21,24,8
32,22,26,9
32,23,26,9
32,24,26,8
32,25,24,8
32,26,24,7
32,27,22,7
32,28,22,7
32,29,22,7
32,30,22,7
32,31,22,7
32,32,20,6
32,33,18,5
32,34,14,3
32,35,16,3
32,36,14,3
32,37,14,3
32,38,14,3
32,39,14,3
32,40,14,3
32,41,14,2
32,42,12,2
32,43,12,2
32,44,12,1
32,45,12,2
32,46,14,3
32,47,14,2
32,48,0,1
32,49,0,1
32,50,0,0
32,51,0,0
32,52,0,0
32,53,0,0
33,1,16,4
33,2,22,7
33,3,22,7
33,4,20,6
33,5,22,7
33,6,20,6
33,7,22,7
33,8,37,8
33,9,39,9
33,10,28,10
33,11,28,10
33,12,28,10
33,13,30,11
33,14,43,11
33,15,43,10
33,16,41,9
33,17,24,7
33,18,24,8
33,19,28,10
33,20,30,11
33,21,28,10
33,22,26,9
33,23,28,10
33,24,28,10
33,25,43,11
33,26,49,14
33,27,53,15
33,28,49,14
33,29,49,14
33,30,49,14
33,31,47,13
33,32,43,11
33,33,43,11
33,34,24,8
33,35,24,8
33,36,28,10
33,37,32,12
33,38,34,13
33,39,30,11
33,40,28,10
33,41,45,12
33,42,49,13
33,43,45,12
33,44,43,11
33,45,39,8
33,46,20,6
33,47,0,5
33,48,0,5
33,49,0,4
33,50,0,4
33,51,0,3
33,52,0,2
33,53,0,2
33,54,0,1
34,1,14,3
34,2,14,3
34,3,16,4
34,4,18,5
34,5,20,6
34,6,22,7
34,7,24,8
34,8,22,7
34,9,26,9
34,10,26,9
34,11,26,9
34,12,28,9
34,13,28,9
34,14,24,8
34,15,24,8
34,16,24,8
34,17,24,8
34,18,24,8
34,19,26,9
34,20,30,11
34,21,34,13
34,22,47,13
34,23,49,14
34,24,47,13
34,25,49,14
34,26,32,12
34,27,28,10
34,28,30,11
34,29,26,9
34,30,22,7
34,31,22,7
34,32,22,7
34,33,24,8
34,34,24,8
34,35,24,8
34,36,22,7
34,37,20,6
34,38,18,5
34,39,18,5
34,40,20,6
34,41,22,7
34,42,24,7
34,43,22,7
34,44,24,8
34,45,22,7
34,46,18,5
34,47,18,5
34,48,16,4
34,49,16,4
34,50,14,3
34,51,0,2
35,1,16,4
35,2,18,5
35,3,18,4
35,4,18,4
35,5,16,4
35,6,16,4
35,7,20,6
35,8,20,6
35,9,20,6
35,10,18,5
35,11,18,5
35,12,20,6
35,13,22,7
35,14,22,7
35,15,35,7
35,16,35,7
35,17,31,5
35,18,31,5
35,19,20,6
35,20,18,4
35,21,16,3
35,22,10,1
35,23,0,0
35,24,0,0
35,25,0,0
36,1,12,2
36,2,12,2
36,3,16,4
36,4,16,4
36,5,16,3
36,6,14,3
36,7,16,4
36,8,18,5
36,9,18,5
36,10,18,3
36,11,16,3
36,12,18,5
36,13,20,5
36,14,18,5
36,15,18,4
36,16,16,4
36,17,18,5
36,18,18,4
36,19,16,3
36,20,18,5
36,21,20,4
36,22,16,2
36,23,14,3
36,24,18,4
36,25,20,6
36,26,22,7
36,27,24,8
36,28,24,8
36,29,26,9
36,30,30,11
36,31,47,13
36,32,49,13
36,33,32,9
36,34,26,6
36,35,20,4
36,36,16,4
36,37,16,4
36,38,18,5
36,39,20,5
36,40,18,4
36,41,16,4
36,42,16,4
36,43,14,2
36,44,14,3
36,45,14,3
36,46,12,2
36,47,10,1
36,48,12,2
36,49,12,2
36,50,16,4
36,51,16,4
36,52,18,5
36,53,31,5
36,54,14,3
36,55,12,2
36,56,0,0
36,57,0,0
36,58,0,0
37,1,14,3
37,2,16,4
37,3,16,4
37,4,18,5
37,5,20,6
37,6,22,7
37,7,22,7
37,8,37,8
37,9,37,8
37,10,37,8
37,11,37,8
37,12,20,6
37,13,20,6
37,14,20,6
37,15,24,7
37,16,24,8
37,17,24,7
37,18,24,8
37,19,28,10
37,20,49,14
37,21,55,16
37,22,62,16
37,23,50,17
37,24,67,18
37,25,69,19
37,26,67,17
37,27,65,18
37,28,67,19
37,29,69,20
37,30,75,22
37,31,75,23
37,32,99,25
37,33,85,24
37,34,83,23
37,35,89,26
37,36,91,27
37,37,113,28
38,1,12,2
38,2,16,4
38,3,18,5
38,4,20,6
38,5,22,7
38,6,24,8
38,7,26,9
38,8,28,10
38,9,26,9
38,10,41,10
38,11,49,14
38,12,43,10
38,13,26,9
38,14,26,9
38,15,26,9
38,16,28,10
38,17,48,11
38,18,34,9
38,19,34,9
38,20,30,7
38,21,30,7
38,22,30,7
38,23,32,8
38,24,30,7
38,25,26,5
38,26,14,3
38,27,0,1
39,1,14,3
39,2,16,4
39,3,16,4
39,4,18,5
39,5,20,6
39,6,20,6
39,7,35,7
39,8,37,8
39,9,37,8
39,10,37,7
39,11,24,7
39,12,24,7
39,13,20,6
39,14,20,6
39,15,20,6
39,16,20,6
39,17,22,7
39,18,24,8
39,19,24,8
39,20,24,8
39,21,39,9
39,22,43,11
39,23,39,9
39,24,24,8
39,25,18,5
39,26,18,5
39,27,10,1
39,28,0,0
40,1,14,3
40,2,16,4
40,3,16,4
40,4,18,5
40,5,16,4
40,6,18,5
40,7,16,4
40,8,18,5
40,9,20,5
40,10,20,6
40,11,33,6
40,12,35,7
40,13,35,7
40,14,33,6
40,15,33,6
40,16,20,6
40,17,22,7
40,18,20,6
40,19,22,7
40,20,39,8
40,21,24,8
40,22,24,8
40,23,24,7
40,24,20,5
40,25,0,3
40,26,0,0
40,27,0,0
40,28,0,0
40,29,0,0
40,30,0,0
40,31,0,0
40,32,0,0
40,33,0,0
40,34,0,0
40,35,0,0
40,36,0,0
40,37,0,0
40,38,0,0
40,39,0,0
40,40,0,0
40,41,0,0
40,42,0,0
40,43,0,0
40,44,0,0
40,45,0,0
41,1,16,4
41,2,20,6
41,3,24,8
41,4,26,8
41,5,22,7
41,6,22,7
41,7,22,6
41,8,22,6
41,9,20,5
