port,game,round,depth,num_children,entropy_ratio,q_spread,concentration
5012,40,14,2,2,1.0,0.0,0.5
5012,40,14,3,2,1.0,0.0,0.5
5012,40,14,4,3,0.9997,0.0,0.3448
5013,40,14,1,3,0.9938,0.0,0.3774
5013,40,14,2,11,0.9806,0.0,0.1111
5012,40,15,1,2,1.0,0.0,0.5015
5012,40,15,2,2,1.0,0.0,0.502
5012,40,15,3,3,1.0,0.0,0.3347
5012,40,15,4,6,0.9943,0.0,0.1975
5013,40,15,2,3,0.9931,0.0,0.3844
5011,40,16,1,4,0.9999,0.0,0.2548
5011,40,16,2,3,0.9999,0.0,0.3373
5012,40,16,1,6,0.9939,0.0,0.2014
5013,40,16,1,2,0.9996,0.0,0.5124
5013,40,16,2,3,0.9931,0.0,0.3833
5013,40,16,3,3,0.9938,0.0,0.381
5013,40,16,4,4,0.9591,0.0,0.3333
5011,40,17,1,3,0.9994,0.0,0.35
5011,40,17,2,2,0.9993,0.0,0.5152
5011,40,17,3,3,1.0,0.0,0.3333
5011,40,17,4,4,1.0,0.0,0.25
5012,40,17,1,5,0.9964,0.0,0.2311
5013,40,17,1,6,0.9989,0.0,0.1874
5013,40,17,2,4,0.9979,0.0,0.2821
5011,40,18,1,4,0.9997,0.0,0.2609
5011,40,18,2,3,0.9981,0.0,0.3636
5012,40,18,1,3,1.0,0.0,0.3356
5013,40,18,1,5,0.9986,0.0,0.2237
5013,40,18,2,5,0.9972,0.0,0.2353
5011,40,19,2,2,0.9984,0.0,0.5237
5011,40,19,3,2,0.9997,0.0,0.5108
5011,40,19,4,2,0.9992,0.0,0.5161
5012,40,19,1,9,0.9997,0.0,0.1191
5013,40,19,2,5,0.9978,0.0,0.2278
5013,40,19,3,3,0.9965,0.0,0.375
5011,40,20,1,2,0.9994,0.0,0.5145
5012,40,20,1,9,0.9995,0.0,0.1202
5012,40,20,2,4,0.9996,0.0,0.2586
5013,40,20,1,3,0.9937,0.0,0.375
5013,40,20,2,7,0.9696,0.0,0.2
5011,40,21,2,2,1.0,0.0,0.5028
5012,40,21,1,2,0.9968,0.0,0.5332
5013,40,21,1,3,0.9933,0.0,0.3861
5013,40,21,2,3,0.9954,0.0,0.3784
5013,40,21,4,5,1.0,0.0,0.2
5011,40,22,1,2,1.0,0.0,0.5029
5012,40,22,1,7,0.998,0.0,0.1623
5013,40,22,1,3,0.993,0.0,0.3853
5013,40,22,2,4,0.9982,0.0,0.275
5013,40,22,3,3,0.9656,0.0,0.4444
5013,40,22,4,3,1.0,0.0,0.3333
5012,40,23,1,3,0.9871,0.0,0.3857
5012,40,23,2,8,0.991,0.0,0.16
5012,40,23,3,3,1.0,0.0,0.3333
5013,40,23,1,3,0.9928,0.0,0.3846
5013,40,23,3,6,0.9866,0.0,0.1818
5011,40,24,1,15,0.9998,0.0,0.0696
5012,40,24,1,3,1.0,0.0,0.3349
5012,40,24,2,4,0.992,0.0,0.2847
5013,40,24,1,5,0.9985,0.0,0.2234
5013,40,24,2,3,0.9826,0.0,0.4211
5013,40,24,3,7,1.0,0.0,0.1429
5011,40,25,1,15,0.9997,0.0,0.0719
5011,40,25,2,2,1.0,0.0,0.5
5013,40,25,1,21,0.9975,0.0,0.0513
5013,40,25,2,3,1.0,0.0,0.3333
5011,40,26,1,2,0.9999,0.0,0.505
5011,40,26,2,2,0.9978,0.0,0.5276
5013,40,26,1,19,0.9985,0.0,0.0556
5013,40,26,3,2,1.0,0.0,0.5
5011,40,27,1,5,0.9996,0.0,0.2076
5011,40,27,2,5,0.9999,0.0,0.2049
5013,40,27,1,3,0.9934,0.0,0.3832
5013,40,27,2,7,0.9984,0.0,0.1625
5013,40,27,3,4,0.9904,0.0,0.2727
5013,40,27,4,2,1.0,0.0,0.5
5011,40,28,1,6,0.9997,0.0,0.1725
5011,40,28,2,5,0.9999,0.0,0.2059
5011,40,28,3,3,0.9975,0.0,0.3636
5013,40,28,1,3,0.9955,0.0,0.3684
5013,40,28,2,4,1.0,0.0,0.25
5013,40,28,3,2,1.0,0.0,0.5
5011,40,29,1,7,0.9996,0.0,0.146
5011,40,29,2,2,0.9911,0.0,0.5556
5011,40,29,3,3,0.9851,0.0,0.375
5013,40,29,1,3,0.9963,0.0,0.3636
5013,40,29,2,2,0.9975,0.0,0.5294
5013,40,29,3,3,0.9965,0.0,0.375
5011,40,30,1,3,0.9994,0.0,0.3488
5011,40,30,3,3,0.9997,0.0,0.3393
5011,40,30,4,2,0.9975,0.0,0.5294
5011,40,30,6,3,0.9602,0.0,0.4
5013,40,30,1,3,0.9931,0.0,0.3833
5013,40,30,2,6,0.9943,0.0,0.1905
5013,40,30,3,3,1.0,0.0,0.3333
5011,40,31,1,3,0.9994,0.0,0.3458
5011,40,31,2,3,0.9992,0.0,0.3429
5011,40,31,3,2,1.0,0.0,0.5
5011,40,31,4,3,1.0,0.0,0.3333
5013,40,31,1,7,0.9989,0.0,0.1626
5013,40,31,2,5,0.9941,0.0,0.2222
5013,40,31,3,3,1.0,0.0,0.3333
5011,40,32,1,3,0.9993,0.0,0.348
5011,40,32,2,2,0.9992,0.0,0.5166
5011,40,32,3,11,0.9991,0.0,0.0935
5013,40,32,1,4,0.9959,0.0,0.2929
5013,40,32,2,6,0.9965,0.0,0.1852
5013,40,32,3,3,1.0,0.0,0.3333
5011,40,33,1,7,0.9994,0.0,0.1484
5013,40,33,1,4,0.9956,0.0,0.2952
5013,40,33,2,3,0.9923,0.0,0.3793
5013,40,33,3,3,0.9656,0.0,0.4444
5013,40,33,4,3,1.0,0.0,0.3333
5013,40,34,1,4,0.9963,0.0,0.2889
5013,40,34,2,3,0.9952,0.0,0.375
5013,40,34,3,3,0.9821,0.0,0.4286
5013,40,34,4,2,1.0,0.0,0.5
5013,40,35,1,3,0.9909,0.0,0.3864
5013,40,35,2,16,1.0,0.0,0.0625
5011,40,36,1,6,0.9985,0.0,0.1818
5013,40,36,1,3,0.9938,0.0,0.381
5013,40,36,2,17,0.9884,0.0,0.0667
5011,40,37,1,7,0.9997,0.0,0.1463
5013,40,37,1,3,0.9938,0.0,0.381
5013,40,37,2,3,0.9878,0.0,0.4
5013,40,37,3,3,0.9912,0.0,0.4
5013,40,37,4,3,1.0,0.0,0.3333
5013,40,38,1,3,0.9966,0.0,0.3721
5013,40,38,2,3,0.9952,0.0,0.3571
5013,40,38,3,4,1.0,0.0,0.25
5013,40,39,1,3,0.9964,0.0,0.3711
5013,40,39,2,4,0.9988,0.0,0.2647
5013,40,39,3,3,0.9821,0.0,0.4286
5013,40,39,4,2,1.0,0.0,0.5
5013,40,40,1,12,0.9989,0.0,0.0921
5013,40,40,2,3,0.9602,0.0,0.4
5013,40,41,1,3,0.9919,0.0,0.3913
5013,40,41,2,3,0.9965,0.0,0.375
5013,40,41,3,5,1.0,0.0,0.2
5013,40,42,1,3,0.9938,0.0,0.381
5013,40,42,2,3,0.987,0.0,0.4091
5013,40,42,3,3,0.9821,0.0,0.4286
5013,40,42,4,2,1.0,0.0,0.5
5011,40,43,1,6,0.9979,0.0,0.177
5013,40,43,1,6,0.999,0.0,0.1848
5013,40,43,2,3,0.9878,0.0,0.4
5013,40,43,3,3,0.9464,0.0,0.5
5013,40,44,1,3,0.99,0.0,0.3966
5013,40,44,2,3,0.9938,0.0,0.381
5010,41,1,1,3,0.9999,0.0,0.3393
5010,41,1,2,2,1.0,0.0,0.5
5011,41,1,1,3,0.9987,0.0,0.3581
5012,41,1,1,3,0.9998,0.0,0.3395
5012,41,1,2,2,0.9998,0.0,0.5092
5013,41,1,1,2,1.0,0.0,0.501
5010,41,2,1,2,1.0,0.0,0.503
5010,41,2,2,2,1.0,0.0,0.502
5011,41,2,1,2,0.9999,0.0,0.5047
5012,41,2,1,3,0.9998,0.0,0.3404
5012,41,2,2,3,0.9999,0.0,0.3371
5013,41,2,1,2,1.0,0.0,0.5
5013,41,2,2,3,0.9999,0.0,0.3387
5010,41,3,1,2,1.0,0.0,0.5005
5011,41,3,1,3,1.0,0.0,0.3367
5011,41,3,2,2,1.0,0.0,0.5038
5012,41,3,1,3,0.9997,0.0,0.3398
5012,41,3,2,3,0.9997,0.0,0.3413
5013,41,3,1,3,0.9999,0.0,0.3374
5010,41,4,1,2,1.0,0.0,0.5
5011,41,4,1,3,0.9984,0.0,0.3594
5011,41,4,2,2,1.0,0.0,0.5022
5012,41,4,1,2,0.9998,0.0,0.5092
5012,41,4,2,2,0.9997,0.0,0.5099
5013,41,4,1,2,1.0,0.0,0.5027
5013,41,4,2,5,1.0,0.0,0.2014
5010,41,5,1,2,1.0,0.0,0.5
5010,41,5,2,2,1.0,0.0,0.5028
5011,41,5,1,5,0.9989,0.0,0.2158
5011,41,5,2,2,1.0,0.0,0.5
5012,41,5,1,2,0.9995,0.0,0.5131
5013,41,5,2,2,1.0,0.0,0.5025
5010,41,6,1,3,0.9998,0.0,0.3377
5011,41,6,2,3,0.9997,0.0,0.3452
5012,41,6,1,5,0.9998,0.0,0.2052
5013,41,6,1,3,1.0,0.0,0.336
5010,41,7,2,3,0.9999,0.0,0.3387
5012,41,7,1,3,0.9997,0.0,0.3405
5013,41,7,2,4,1.0,0.0,0.2525
5010,41,8,1,2,1.0,0.0,0.5024
5011,41,8,1,5,0.9981,0.0,0.2258
5013,41,8,1,3,1.0,0.0,0.337
5013,41,8,2,5,1.0,0.0,0.2036
5010,41,9,1,2,1.0,0.0,0.5013
5011,41,9,1,2,0.9997,0.0,0.5105
5013,41,9,1,2,1.0,0.0,0.5005
5013,41,9,2,6,1.0,0.0,0.169
5010,41,10,1,2,1.0,0.0,0.5018
5012,41,10,1,4,0.9993,0.0,0.2616
5013,41,10,1,5,1.0,0.0,0.2026
5010,41,11,1,2,1.0,0.0,0.5029
5012,41,11,1,5,0.9997,0.0,0.2076
5013,41,11,1,4,1.0,0.0,0.2538
5013,41,11,2,5,1.0,0.0,0.2032
5010,41,12,1,2,1.0,0.0,0.503
5011,41,12,1,2,1.0,0.0,0.5015
5012,41,12,1,3,0.9996,0.0,0.3428
5013,41,12,2,5,1.0,0.0,0.2043
5010,41,13,1,5,1.0,0.0,0.2026
5011,41,13,2,2,0.9999,0.0,0.5043
5013,41,13,2,4,0.9999,0.0,0.2537
5010,41,14,1,7,1.0,0.0,0.1434
5011,41,14,1,3,0.9976,0.0,0.3661
5013,41,14,1,3,0.9999,0.0,0.338
5013,41,14,2,3,0.9999,0.0,0.3403
5010,41,15,1,6,0.9999,0.0,0.1689
5012,41,15,1,5,0.9998,0.0,0.2034
5012,41,15,2,2,0.9998,0.0,0.5078
5013,41,15,1,5,1.0,0.0,0.2006
5013,41,15,2,5,1.0,0.0,0.202
5010,41,16,1,2,1.0,0.0,0.5005
5010,41,16,2,5,1.0,0.0,0.2032
5011,41,16,1,2,1.0,0.0,0.501
5012,41,16,1,4,0.9998,0.0,0.2581
5012,41,16,2,2,1.0,0.0,0.5
5012,41,16,3,2,0.9957,0.0,0.5385
5012,41,16,4,6,1.0,0.0,0.1667
5010,41,17,2,7,1.0,0.0,0.1442
5011,41,17,1,5,0.9989,0.0,0.2165
5012,41,17,1,3,0.9997,0.0,0.3419
5012,41,17,2,3,1.0,0.0,0.3333
5012,41,17,3,2,0.9968,0.0,0.5333
5012,41,17,4,2,1.0,0.0,0.5
5013,41,17,1,6,0.9999,0.0,0.1705
5010,41,18,1,3,0.9999,0.0,0.337
5011,41,18,1,3,0.9992,0.0,0.3525
5011,41,18,2,2,0.9996,0.0,0.5113
5013,41,18,1,7,0.9999,0.0,0.1468
5010,41,19,1,6,1.0,0.0,0.1711
5011,41,19,1,2,0.9994,0.0,0.5145
5011,41,19,2,3,0.9992,0.0,0.3533
5012,41,19,1,4,0.9998,0.0,0.2539
5013,41,19,1,4,1.0,0.0,0.2542
5010,41,20,1,3,1.0,0.0,0.3364
5012,41,20,1,5,0.9994,0.0,0.2092
5013,41,20,1,5,0.9999,0.0,0.205
5013,41,20,2,2,0.9999,0.0,0.5056
5010,41,21,1,7,0.9999,0.0,0.1443
5010,41,21,2,5,0.9993,0.0,0.2195
5012,41,21,1,5,0.9997,0.0,0.207
5013,41,21,2,4,1.0,0.0,0.2515
5013,41,21,3,2,0.9999,0.0,0.506
5010,41,22,1,3,0.9998,0.0,0.3378
5010,41,22,2,2,1.0,0.0,0.5
5010,41,22,3,3,1.0,0.0,0.3333
5011,41,22,1,3,1.0,0.0,0.3382
5012,41,22,1,3,0.9997,0.0,0.342
5013,41,22,2,3,0.9999,0.0,0.3407
5013,41,22,3,2,1.0,0.0,0.5015
5010,41,23,1,2,1.0,0.0,0.5
5010,41,23,2,3,1.0,0.0,0.3333
5011,41,23,1,2,1.0,0.0,0.5013
5012,41,23,1,9,0.9995,0.0,0.117
5012,41,23,2,5,0.9824,0.0,0.2222
5013,41,23,1,2,0.9998,0.0,0.5074
5010,41,24,1,2,1.0,0.0,0.5
5010,41,24,2,2,1.0,0.0,0.5036
5011,41,24,1,5,0.9989,0.0,0.2168
5012,41,24,1,4,0.9996,0.0,0.2574
5012,41,24,3,4,0.997,0.0,0.2727
5012,41,24,4,3,0.9464,0.0,0.5
5013,41,24,1,2,0.9999,0.0,0.5047
5013,41,24,2,2,0.9996,0.0,0.5112
5010,41,25,1,3,1.0,0.0,0.3346
5011,41,25,1,5,0.9989,0.0,0.2175
5011,41,25,2,3,0.9991,0.0,0.3529
5012,41,25,1,3,0.9997,0.0,0.341
5012,41,25,2,8,0.9998,0.0,0.1272
5013,41,25,1,3,0.9999,0.0,0.3404
5010,41,26,1,5,0.9998,0.0,0.2056
5010,41,26,2,3,0.9977,0.0,0.35
5010,41,26,3,3,0.9602,0.0,0.4
5011,41,26,1,3,0.9991,0.0,0.3538
5011,41,26,2,3,1.0,0.0,0.3333
5012,41,26,1,7,0.9991,0.0,0.1481
5012,41,26,2,2,1.0,0.0,0.5
5012,41,26,3,2,1.0,0.0,0.5
5013,41,26,1,2,1.0,0.0,0.5039
5010,41,27,1,3,0.9997,0.0,0.3396
5010,41,27,2,3,0.9965,0.0,0.375
5010,41,27,3,3,0.9464,0.0,0.5
5011,41,27,1,2,1.0,0.0,0.5037
5012,41,27,1,4,0.9976,0.0,0.2683
5012,41,27,2,3,1.0,0.0,0.3333
5010,41,28,1,3,1.0,0.0,0.3333
5010,41,28,2,3,0.9981,0.0,0.3636
5010,41,28,3,3,1.0,0.0,0.3333
5012,41,28,1,3,0.9998,0.0,0.3385
5013,41,28,1,3,0.9999,0.0,0.3412
5013,41,28,2,3,1.0,0.0,0.3333
5013,41,28,3,3,0.9821,0.0,0.4286
5013,41,28,4,2,1.0,0.0,0.5
5010,41,29,1,2,1.0,0.0,0.5012
5010,41,29,2,2,1.0,0.0,0.5
5010,41,29,3,7,1.0,0.0,0.1429
5012,41,29,1,7,0.9994,0.0,0.1507
5012,41,29,2,3,1.0,0.0,0.3333
5012,41,29,3,2,1.0,0.0,0.5
5013,41,29,1,3,0.9999,0.0,0.341
5013,41,29,2,2,1.0,0.0,0.503
5010,41,30,2,3,0.9998,0.0,0.3377
5012,41,30,1,5,0.9996,0.0,0.2086
5012,41,30,2,3,0.9993,0.0,0.3514
5012,41,30,3,4,0.9904,0.0,0.2727
5012,41,30,4,2,1.0,0.0,0.5
5010,41,31,1,10,0.9996,0.0,0.1062
5010,41,31,2,8,0.974,0.0,0.2
5012,41,31,1,2,0.999,0.0,0.5186
5012,41,31,2,3,0.9997,0.0,0.3394
5012,41,31,3,3,0.9993,0.0,0.3425
5012,41,31,4,3,0.9983,0.0,0.3478
5013,41,31,1,3,1.0,0.0,0.3359
5010,41,32,1,5,0.999,0.0,0.2143
5010,41,32,2,8,1.0,0.0,0.125
5012,41,32,1,3,0.9997,0.0,0.3405
5013,41,32,1,3,0.9999,0.0,0.3381
5010,41,33,1,4,0.9999,0.0,0.2577
5010,41,33,2,8,0.9965,0.0,0.1304
5010,41,33,3,2,1.0,0.0,0.5
5012,41,33,1,4,0.9997,0.0,0.2569
5012,41,33,2,4,0.9997,0.0,0.254
5012,41,33,3,5,0.9931,0.0,0.2143
5013,41,33,1,4,1.0,0.0,0.252
5010,41,34,1,4,0.9999,0.0,0.2554
5012,41,34,1,3,0.9995,0.0,0.3467
5012,41,34,2,3,1.0,0.0,0.3333
5012,41,34,3,2,1.0,0.0,0.5
5012,41,34,4,2,1.0,0.0,0.5
5012,41,35,1,3,0.9996,0.0,0.3452
5012,41,35,2,2,0.999,0.0,0.5185
5012,41,35,3,3,1.0,0.0,0.3333
5012,41,35,4,2,1.0,0.0,0.5
5010,41,36,1,5,1.0,0.0,0.2024
5012,41,36,1,3,0.9992,0.0,0.3433
5012,41,36,2,3,1.0,0.0,0.3333
5012,41,36,3,3,0.9602,0.0,0.4
5012,41,37,1,6,0.9997,0.0,0.1712
5012,41,37,2,3,0.9994,0.0,0.3418
5010,41,38,1,3,0.9998,0.0,0.3397
5010,41,38,2,2,0.9997,0.0,0.5096
5012,41,38,1,2,0.9996,0.0,0.5122
5012,41,38,2,2,0.9983,0.0,0.5241
5010,41,39,1,4,0.9999,0.0,0.2538
5010,41,39,2,15,0.9999,0.0,0.0677
5012,41,39,1,5,0.9998,0.0,0.2043
5012,41,39,2,3,1.0,0.0,0.3333
5012,41,40,1,3,0.9998,0.0,0.3382
5010,41,41,2,3,0.9999,0.0,0.3371
5012,41,41,1,4,0.9998,0.0,0.2537
5012,41,42,1,16,0.9999,0.0,0.0649
5010,42,1,1,2,1.0,0.0,0.5012
5010,42,1,2,2,1.0,0.0,0.5
5011,42,1,1,2,0.9999,0.0,0.5047
5011,42,1,2,2,1.0,0.0,0.5023
5012,42,1,1,2,1.0,0.0,0.501
5013,42,1,1,3,1.0,0.0,0.3342
5013,42,1,2,2,1.0,0.0,0.5039
5010,42,2,1,3,1.0,0.0,0.3359
5011,42,2,1,3,0.9998,0.0,0.3377
5012,42,2,1,3,0.9998,0.0,0.3424
5012,42,2,2,3,0.9997,0.0,0.3412
5013,42,2,1,2,1.0,0.0,0.5013
5013,42,2,2,2,1.0,0.0,0.5
5010,42,3,1,2,1.0,0.0,0.5
5011,42,3,1,3,0.9999,0.0,0.3383
5011,42,3,2,2,1.0,0.0,0.5038
5012,42,3,1,3,0.9998,0.0,0.3395
5013,42,3,1,3,1.0,0.0,0.3367
5013,42,3,2,2,1.0,0.0,0.5
5010,42,4,1,2,1.0,0.0,0.5011
5011,42,4,1,3,0.9999,0.0,0.3371
5011,42,4,2,3,0.9999,0.0,0.3398
5012,42,4,1,2,0.9998,0.0,0.5072
5013,42,4,1,3,1.0,0.0,0.3349
5013,42,4,2,5,0.9999,0.0,0.2014
5010,42,5,1,2,1.0,0.0,0.501
5010,42,5,2,2,1.0,0.0,0.502
5011,42,5,1,3,0.9999,0.0,0.337
5011,42,5,2,3,0.9999,0.0,0.3383
5012,42,5,1,3,1.0,0.0,0.336
5013,42,5,1,2,1.0,0.0,0.5011
5010,42,6,1,2,1.0,0.0,0.5031
5010,42,6,2,6,1.0,0.0,0.1694
5011,42,6,1,3,0.9998,0.0,0.341
5013,42,6,1,2,1.0,0.0,0.5016
5010,42,7,1,3,0.9995,0.0,0.3484
5010,42,7,2,7,0.9999,0.0,0.1449
5011,42,7,1,3,1.0,0.0,0.3345
5011,42,7,2,3,0.9999,0.0,0.3385
5013,42,7,1,2,0.9999,0.0,0.5055
5010,42,8,1,4,1.0,0.0,0.2516
5010,42,8,2,2,0.9992,0.0,0.5161
5011,42,8,1,3,0.9999,0.0,0.3378
5011,42,8,2,3,1.0,0.0,0.335
5011,42,8,3,3,0.9998,0.0,0.3385
5011,42,8,4,2,1.0,0.0,0.5
5013,42,8,1,3,1.0,0.0,0.334
5010,42,9,1,5,1.0,0.0,0.2023
5010,42,9,2,2,0.9992,0.0,0.5167
5011,42,9,2,2,1.0,0.0,0.5013
5012,42,9,1,4,0.9999,0.0,0.2544
5012,42,9,2,4,0.9999,0.0,0.2569
5012,42,9,3,3,0.9992,0.0,0.3429
5010,42,10,1,2,0.9992,0.0,0.5162
5012,42,10,1,3,0.9996,0.0,0.3429
5012,42,10,2,4,0.9999,0.0,0.253
5010,42,11,1,2,0.9993,0.0,0.516
5010,42,11,2,9,1.0,0.0,0.114
5011,42,11,1,8,0.9999,0.0,0.1273
5012,42,11,1,3,0.9998,0.0,0.3385
5012,42,11,2,3,0.9997,0.0,0.3421
5012,42,11,4,2,1.0,0.0,0.5
5013,42,11,1,3,1.0,0.0,0.3351
5010,42,12,1,2,1.0,0.0,0.5
5010,42,12,2,2,0.9996,0.0,0.5113
5011,42,12,1,9,0.9998,0.0,0.1136
5012,42,12,1,2,0.9999,0.0,0.506
5012,42,12,3,2,0.9999,0.0,0.5048
5012,42,12,4,2,0.9999,0.0,0.5049
5013,42,12,1,4,1.0,0.0,0.2538
5010,42,13,1,4,0.9995,0.0,0.2667
5010,42,13,2,3,0.9998,0.0,0.3387
5010,42,13,3,3,0.9975,0.0,0.3684
5010,42,13,4,3,0.9602,0.0,0.4
5011,42,13,1,3,0.9996,0.0,0.3407
5011,42,13,2,3,0.9989,0.0,0.3448
5011,42,13,3,7,0.9796,0.0,0.25
5013,42,13,1,4,1.0,0.0,0.2515
5010,42,14,1,5,0.9999,0.0,0.2035
5010,42,14,2,3,0.9998,0.0,0.344
5011,42,14,1,4,0.9999,0.0,0.2553
5011,42,14,2,3,0.9996,0.0,0.3478
5011,42,14,3,3,0.9952,0.0,0.3571
5012,42,14,1,3,0.9997,0.0,0.3395
5012,42,14,2,3,1.0,0.0,0.3333
5013,42,14,1,3,0.9999,0.0,0.3404
5013,42,14,2,4,1.0,0.0,0.2516
5013,42,14,3,3,0.9994,0.0,0.3421
5010,42,15,1,2,1.0,0.0,0.5
5011,42,15,1,3,0.9997,0.0,0.3429
5011,42,15,2,2,0.9996,0.0,0.5116
5011,42,15,3,5,0.9997,0.0,0.2031
5012,42,15,1,3,0.9997,0.0,0.3391
5012,42,15,2,3,0.9999,0.0,0.3391
5013,42,15,1,2,1.0,0.0,0.5024
5010,42,16,1,2,1.0,0.0,0.5023
5010,42,16,2,5,0.9998,0.0,0.2056
5011,42,16,1,3,0.9999,0.0,0.3385
5011,42,16,2,2,0.9998,0.0,0.5077
5012,42,16,1,3,1.0,0.0,0.3356
5012,42,16,2,3,0.9996,0.0,0.3401
5010,42,17,1,2,0.9995,0.0,0.5126
5012,42,17,1,3,0.9998,0.0,0.3379
5012,42,17,2,3,0.9999,0.0,0.3372
5013,42,17,1,5,1.0,0.0,0.2017
5011,42,18,1,2,0.9999,0.0,0.5058
5012,42,18,1,3,0.9998,0.0,0.3392
5012,42,18,2,2,1.0,0.0,0.5024
5012,42,18,3,2,0.9999,0.0,0.5049
5012,42,18,4,3,0.9996,0.0,0.34
5013,42,18,1,3,0.9999,0.0,0.3398
5010,42,19,1,7,0.9997,0.0,0.1544
5011,42,19,1,2,0.9992,0.0,0.517
5012,42,19,1,3,0.9998,0.0,0.339
5013,42,19,1,3,0.9999,0.0,0.3383
5010,42,20,1,6,1.0,0.0,0.1671
5010,42,20,2,2,0.9998,0.0,0.5088
5010,42,20,3,4,0.9985,0.0,0.2593
5011,42,20,1,5,0.9995,0.0,0.2066
5011,42,20,2,8,0.9999,0.0,0.1318
5011,42,21,1,6,0.9997,0.0,0.1744
5011,42,21,2,3,0.9947,0.0,0.3846
5011,42,21,3,3,1.0,0.0,0.3333
5012,42,21,1,3,1.0,0.0,0.3359
5010,42,22,1,3,1.0,0.0,0.3365
5010,42,22,2,4,0.9999,0.0,0.2536
5010,42,22,3,3,1.0,0.0,0.3333
5011,42,22,1,5,1.0,0.0,0.2
5011,42,22,2,3,0.9965,0.0,0.375
5011,42,22,3,5,1.0,0.0,0.2
5010,42,23,1,3,1.0,0.0,0.3362
5010,42,23,2,3,1.0,0.0,0.3333
5011,42,23,1,2,0.9995,0.0,0.5135
5011,42,23,2,3,0.9997,0.0,0.3455
5011,42,23,3,6,0.9947,0.0,0.1765
5011,42,24,1,3,1.0,0.0,0.3333
5011,42,24,2,6,1.0,0.0,0.1667
5011,42,24,3,3,1.0,0.0,0.3333
5011,42,25,1,2,0.9999,0.0,0.5048
5011,42,25,2,3,1.0,0.0,0.3333
5011,42,25,3,6,0.9888,0.0,0.2
5013,42,25,1,2,1.0,0.0,0.5031
5010,42,26,1,2,1.0,0.0,0.5
5010,42,26,2,2,1.0,0.0,0.5
5011,42,26,2,3,0.9998,0.0,0.34
5013,42,26,1,3,1.0,0.0,0.3376
5013,42,26,2,6,0.9998,0.0,0.1731
5010,42,27,1,2,1.0,0.0,0.5023
5010,42,27,2,3,0.9999,0.0,0.3379
5011,42,27,1,2,0.9998,0.0,0.5079
5011,42,27,2,3,1.0,0.0,0.3333
5011,42,27,3,3,0.9851,0.0,0.375
5013,42,27,1,5,0.9999,0.0,0.2057
5013,42,27,2,2,1.0,0.0,0.5
5010,42,28,1,2,1.0,0.0,0.5
5011,42,28,1,3,0.9989,0.0,0.3529
5011,42,28,2,17,1.0,0.0,0.0588
5013,42,28,1,3,0.9999,0.0,0.3402
5013,42,28,2,3,0.9991,0.0,0.3548
5013,42,28,3,3,1.0,0.0,0.3333
5013,42,28,4,2,1.0,0.0,0.5
5010,42,29,1,3,1.0,0.0,0.3371
5010,42,29,2,2,1.0,0.0,0.5
5011,42,29,1,3,0.9999,0.0,0.3407
5011,42,29,2,2,0.9985,0.0,0.5227
5011,42,29,3,6,0.9943,0.0,0.1905
5013,42,29,1,4,1.0,0.0,0.2528
5013,42,29,2,2,1.0,0.0,0.504
5013,42,29,3,2,1.0,0.0,0.5
5013,42,29,4,3,1.0,0.0,0.3333
5010,42,30,1,2,1.0,0.0,0.5013
5011,42,30,1,3,0.9996,0.0,0.3462
5011,42,30,2,4,0.9983,0.0,0.28
5011,42,30,3,6,1.0,0.0,0.1667
5013,42,30,1,9,1.0,0.0,0.1123
5013,42,30,2,2,1.0,0.0,0.5
5013,42,30,3,3,0.9997,0.0,0.3396
5011,42,31,1,3,1.0,0.0,0.3333
5011,42,31,2,3,0.9977,0.0,0.35
5011,42,31,3,3,0.9602,0.0,0.4
5013,42,31,1,14,1.0,0.0,0.0732
5013,42,31,2,2,0.9999,0.0,0.507
5013,42,31,3,3,0.9992,0.0,0.3529
5010,42,32,2,2,1.0,0.0,0.501
5010,42,32,3,2,1.0,0.0,0.5021
5011,42,32,1,2,0.9995,0.0,0.5125
5011,42,32,2,6,0.9983,0.0,0.1795
5011,42,32,3,3,0.9602,0.0,0.4
5013,42,32,1,3,1.0,0.0,0.336
5013,42,32,2,13,0.9999,0.0,0.0781
5011,42,33,1,3,0.9998,0.0,0.3377
5011,42,33,2,8,1.0,0.0,0.125
5011,42,33,3,2,1.0,0.0,0.5
5013,42,33,1,3,1.0,0.0,0.3333
5013,42,33,2,2,1.0,0.0,0.5
5011,42,34,1,3,1.0,0.0,0.3333
5013,42,34,1,2,0.9993,0.0,0.5155
5011,42,35,1,3,0.9999,0.0,0.3372
5013,42,35,1,8,0.9999,0.0,0.1275
5011,42,36,2,3,0.9999,0.0,0.3407
5011,42,36,3,3,0.9995,0.0,0.3467
5011,42,36,4,3,1.0,0.0,0.3333
5013,42,36,1,10,0.9995,0.0,0.1098
5011,42,37,1,3,0.9997,0.0,0.343
5011,42,37,2,3,0.9996,0.0,0.3441
5011,42,37,3,2,0.9995,0.0,0.513
5013,42,37,1,2,0.9999,0.0,0.5044
5011,42,38,1,3,0.9997,0.0,0.343
5011,42,38,2,3,0.9996,0.0,0.3441
5011,42,38,3,2,0.9995,0.0,0.513
5013,42,38,1,13,0.9999,0.0,0.078
5011,42,39,1,2,0.9988,0.0,0.5205
5011,42,39,2,3,1.0,0.0,0.3333
5011,42,39,3,3,0.9912,0.0,0.4
