game,round,num_iterations,max_depth,time_taken,num_children,value
5,5,1000,5,4.88,2,-0.00913879219442606
5,6,1000,2,2.69,2,-0.009139591287821531
5,7,1000,3,3.25,5,-0.00913958059065044
5,8,1000,2,2.58,2,-0.009137779008597136
5,9,1000,2,2.71,1,-0.009137331962585449
5,10,1000,1,2.43,1,-0.009136381559073925
5,11,1000,2,3.03,5,-0.00913639367558062
5,12,1000,2,3.7,10,-0.009134675180539488
5,13,1000,1,2.72,8,-0.009133834682404996
5,14,1000,2,4.4,6,-0.00913299436867237
5,15,1000,3,5.26,5,-0.00913412038423121
5,16,275,5,10.0,3,-0.0091349329223687
5,17,1000,4,3.75,2,-0.009135650439187884
5,18,1000,2,3.05,4,-0.009133828146383166
5,19,1000,4,5.44,5,-0.00913318637572229
5,20,267,4,10.03,4,-0.009132109969603211
5,21,1000,5,6.96,4,-0.009131005656905472
5,22,438,5,10.04,4,-0.009131833677048281
5,23,1000,5,7.47,3,-0.00913105330709368
5,24,1000,4,7.76,8,-0.009130883233621717
5,25,1000,4,4.3,1,-0.009131016894243657
5,26,1000,4,4.07,2,-0.00913018167577684
5,27,1000,2,2.95,5,-0.009127621758729219
5,28,558,3,10.0,7,-0.00912673023319052
5,29,1000,3,3.56,2,-0.009126718420535326
5,30,1000,3,4.26,3,-0.009124127561226486
6,1,1000,3,3.71,3,0.08645737581700087
6,2,1000,3,2.96,2,0.08645707200467587
6,3,1000,3,2.95,1,0.08645674903690816
6,4,1000,3,2.75,1,0.0864565869346261
6,5,1000,3,2.63,1,0.08645628768205643
6,6,1000,2,2.61,1,0.0864557982981205
6,7,1000,3,3.02,1,0.08645595652610064
6,8,1000,3,3.31,1,0.08645617186278105
6,9,244,5,10.01,1,0.08645608349413168
6,10,1000,5,5.16,1,0.08645637171715498
6,11,1000,3,4.19,1,0.08645641107112169
6,12,1000,2,5.62,5,0.0864558942168951
6,13,1000,4,8.43,5,0.08645545483380557
6,14,1000,2,3.66,2,0.08645557872205972
6,15,1000,3,4.28,1,0.08645558359473944
6,16,1000,3,4.92,2,0.08645562226325273
6,17,1000,3,3.74,2,0.08645576407015323
6,18,1000,3,3.92,2,0.08645578633248806
6,19,1000,2,3.23,1,0.08645522768050432
6,20,1000,2,4.44,3,0.08645509439706803
6,21,1000,2,4.92,4,0.0864553144350648
6,22,1000,3,8.17,4,0.08645568022131919
6,23,242,3,10.01,20,0.08645507998087189
6,24,1000,4,6.04,3,0.08645373229682446
6,25,1000,3,3.07,1,0.0864539880529046
6,26,1000,3,4.96,6,0.08645325017720461
6,27,1000,3,6.54,13,0.0864534745439887
6,28,226,5,10.04,2,0.08645340955231041
6,29,244,5,10.01,2,0.08645304350457231
6,30,244,5,10.04,7,0.08645250043663823
6,31,317,5,10.02,1,0.08645277665428559
6,32,1000,3,9.2,6,0.0864525887593627
6,33,233,5,10.01,2,0.08645204429079023
6,34,1000,3,4.87,1,0.08645181503146887
6,35,308,4,10.02,1,0.08645164594054222
6,36,247,3,10.01,24,0.0864516695742665
6,37,232,4,10.02,3,0.08645155351480534
6,38,235,4,10.08,3,0.08645218829525278
6,39,224,4,10.01,5,0.08645178607132818
6,40,262,6,10.04,5,0.08645157476190392
6,41,245,4,10.01,5,0.08645162317825823
6,42,578,5,10.0,2,0.08645135199064614
6,43,264,5,10.01,2,0.08645055835332835
6,44,250,5,10.03,3,0.08645092752575874
6,45,528,4,10.02,20,0.08645077046910019
6,46,217,2,10.01,18,0.08645104579112496
6,47,768,3,10.0,4,0.08645003158017062
6,48,243,4,10.01,9,0.08645051782145913
6,49,222,4,10.0,3,0.08645040132440962
6,50,219,3,10.01,3,0.08645011719367275
6,51,219,4,10.03,3,0.08645053898498892
6,52,247,4,10.01,4,0.0864505756661477
6,53,235,5,10.02,3,0.0864498791225413
6,54,238,5,10.04,3,0.08644994320113118
6,55,234,5,10.01,3,0.08644917476763073
6,56,217,4,10.03,2,0.0864489394742223
6,57,236,4,10.02,3,0.08644855085570934
6,58,230,3,10.04,5,0.08644855676785759
6,59,251,4,10.02,3,0.08644805723927411
6,60,225,4,10.03,6,0.08644817696677314
6,61,1000,4,5.84,2,0.08644868030399085
6,62,1000,2,3.46,6,0.08644671150296926
6,63,1000,3,5.71,4,0.08644708824902773
6,64,574,3,10.01,23,0.08644825760080424
6,65,230,2,10.02,19,0.08644580539801847
7,1,1000,3,3.75,3,0.11874539199471473
7,2,1000,3,3.36,2,0.11874677021801472
7,3,1000,3,3.17,3,0.11874815350025893
7,4,1000,3,3.1,3,0.1187483693137765
7,5,1000,2,2.8,3,0.1187482789158821
7,6,1000,2,2.63,1,0.1187482497766614
7,7,1000,3,2.93,2,0.11874871373921633
7,8,1000,2,2.8,1,0.1187479685395956
7,9,1000,3,2.9,1,0.11874801428616047
7,10,1000,2,2.86,2,0.11874819520115852
7,11,1000,3,4.21,2,0.11874730760604144
7,12,1000,3,2.97,1,0.1187474084943533
7,13,1000,3,4.19,3,0.11874727987498045
7,14,1000,3,3.87,2,0.11874679224938155
7,15,1000,3,2.92,1,0.11874584738910199
7,16,1000,2,2.65,3,0.11874567860364914
7,17,1000,2,3.02,3,0.11874548073112964
7,18,1000,1,2.56,2,0.11874401673674584
7,19,1000,1,2.52,2,0.118744275867939
7,20,1000,1,2.61,4,0.11874514060467481
7,21,1000,1,2.51,1,0.11874473839998245
7,22,1000,1,2.6,3,0.11874609389156103
7,23,1000,1,2.58,3,0.11874467376619577
7,24,1000,4,2.85,3,0.11874493077397347
7,25,1000,4,4.18,3,0.11874340431392193
7,26,1000,3,4.09,3,0.11874216830730439
7,27,1000,3,2.88,3,0.11874144402891397
7,28,1000,3,2.7,1,0.11873960369825363
7,29,1000,3,3.68,4,0.11873916041851043
7,30,1000,2,3.27,3,0.11873978149145842
8,1,1000,3,3.73,3,0.025175361409783364
8,2,1000,3,3.01,3,0.025175866365432738
8,3,1000,2,2.88,3,0.02517621959745884
8,4,1000,2,2.87,3,0.025176234740763904
8,5,1000,3,3.4,3,0.025176494244486095
8,6,1000,4,4.44,8,0.02517711889371276
8,7,1000,3,3.08,4,0.02517690187320113
8,8,1000,1,2.52,2,0.025176973924040794
8,9,1000,1,2.48,2,0.025177059076726436
8,10,1000,2,3.2,5,0.025177084181457757
8,11,1000,3,3.13,2,0.02517745357379317
8,12,1000,3,4.25,4,0.02517819984257221
8,13,1000,3,4.01,2,0.02517850361019373
8,14,1000,5,7.18,2,0.02517852110043168
8,15,1000,2,5.92,7,0.0251789463609457
8,16,1000,2,4.16,3,0.025179756958037616
8,17,273,4,10.0,8,0.025179610966326118
8,18,1000,3,5.59,7,0.025178903374820948
8,19,1000,2,4.8,17,0.02517785468697548
8,20,1000,2,5.53,15,0.025177988175302743
8,21,244,4,10.0,4,0.02517889130127723
8,22,251,5,10.01,4,0.02517853549633368
8,23,1000,3,4.98,2,0.025178221071138977
8,24,1000,5,6.93,1,0.025178454380482437
8,25,1000,5,6.21,1,0.025179169341921805
8,26,1000,3,7.85,7,0.025179070349782704
8,27,1000,3,4.0,3,0.025179768804460764
8,28,1000,2,2.8,3,0.025178469318896533
8,29,1000,1,2.67,6,0.025178660940378905
8,30,1000,3,6.64,4,0.02517922493070364
8,31,315,3,10.0,8,0.02517832758289481
8,32,1000,3,4.46,1,0.02517903957515955
8,33,1000,3,5.05,6,0.02517884050309658
8,34,245,3,10.03,4,0.025179176230211646
8,35,254,3,10.02,11,0.025178885219369347
8,36,1000,4,5.53,2,0.02517890866100788
8,37,244,4,10.04,5,0.025178819528368653
8,38,254,5,10.0,2,0.025178110637650714
8,39,1000,4,5.53,1,0.02517812905460596
8,40,1000,4,6.47,2,0.025178776282817124
8,41,1000,2,2.68,1,0.025179947525262834
8,42,1000,3,3.49,2,0.025180322151631115
8,43,1000,3,3.24,4,0.02518023084104061
8,44,1000,2,3.46,4,0.025180420279502867
8,45,1000,3,6.7,5,0.025180076539516448
8,46,272,5,10.01,6,0.0251797662143979
8,47,1000,4,4.62,1,0.025180646784603595
8,48,458,7,10.01,2,0.025180661839363877
8,49,1000,5,4.66,1,0.025181367374956607
8,50,1000,3,7.98,3,0.025181346852332354
8,51,1000,2,5.01,5,0.025181441009044646
8,52,1000,2,3.33,8,0.025181684367358684
8,53,1000,2,2.84,3,0.025181643180549145
8,54,1000,2,2.64,1,0.02518206188082695
9,1,1000,3,3.87,3,-0.10258446460962295
9,2,1000,3,3.48,3,-0.10258513534069061
9,3,1000,3,3.35,2,-0.10258572249114513
9,4,1000,2,2.91,3,-0.10258603069931269
9,5,1000,3,3.01,3,-0.10258600509911775
9,6,1000,3,3.19,4,-0.10258585197478533
9,7,1000,2,3.18,5,-0.10258549973368644
9,8,1000,2,3.1,4,-0.10258559249341488
9,9,1000,4,3.48,2,-0.10258592516183854
9,10,1000,2,2.77,2,-0.10258614434301853
9,11,1000,1,2.87,8,-0.10258625628054142
9,12,1000,2,2.9,2,-0.10258683122694492
9,13,1000,2,3.02,3,-0.10258682623505593
9,14,345,5,10.03,4,-0.10258684696062752
9,15,1000,3,5.18,2,-0.102586823515594
9,16,1000,4,3.71,2,-0.10258734288811684
9,17,1000,4,4.41,4,-0.1025878757238388
9,18,1000,2,3.0,5,-0.10258779320120812
9,19,1000,6,8.11,1,-0.10258874773234129
9,20,1000,4,3.54,2,-0.10258828368782998
9,21,1000,4,5.68,1,-0.10258796308934688
9,22,257,4,10.02,3,-0.10258734765451706
9,23,1000,3,2.95,3,-0.10258777686953545
9,24,1000,4,3.56,2,-0.1025880513265729
9,25,1000,2,2.67,1,-0.10258875787258148
9,26,1000,3,3.69,4,-0.10258826838433742
9,27,1000,3,3.44,2,-0.1025885735526681
9,28,1000,4,9.95,7,-0.10258838329464197
9,29,247,5,10.01,2,-0.10258743746077967
9,30,1000,4,5.63,5,-0.10258777328580618
9,31,1000,3,9.12,7,-0.10258861151337624
9,32,1000,4,4.9,4,-0.10258821286261081
9,33,1000,2,3.78,7,-0.10258882170915604
9,34,1000,2,3.62,5,-0.10258895353227854
9,35,1000,1,2.9,8,-0.10258943095058203
9,36,1000,1,2.84,7,-0.10258914697170257
10,1,1000,3,3.82,3,0.014695199804380537
10,2,1000,3,3.02,3,0.014695058356970549
10,3,1000,3,3.14,2,0.014695077583193779
10,4,1000,3,3.24,2,0.014694713678210973
10,5,1000,1,2.48,2,0.014693759527057409
10,6,1000,2,2.6,2,0.01469312134385109
10,7,1000,2,2.69,1,0.014692285731434822
10,8,1000,2,2.94,2,0.014691625744104386
10,9,1000,2,2.76,4,0.014691402606666088
10,10,1000,4,4.48,3,0.014690677177160978
10,11,1000,2,2.7,3,0.014689748093485833
10,12,1000,3,3.97,5,0.014689484130591153
10,13,1000,4,3.85,1,0.014688870514743031
10,14,1000,2,2.62,3,0.014688201025128364
10,15,1000,2,3.09,3,0.014687819343060255
10,16,1000,3,6.91,5,0.014687365233898162
10,17,1000,5,9.41,3,0.014687791200354695
10,18,1000,5,4.85,1,0.014687361584976315
10,19,1000,5,7.22,2,0.01468713047914207
10,20,1000,5,4.54,3,0.01468707400932908
10,21,1000,2,2.91,4,0.014685882637277246
10,22,1000,2,3.86,4,0.01468489463441074
10,23,1000,3,6.88,3,0.014684727768413723
10,24,1000,5,8.77,4,0.014684454181231559
10,25,1000,5,4.94,2,0.014683591363951564
10,26,1000,1,2.5,2,0.014682778894901275
10,27,1000,3,3.0,4,0.014682099174708129
10,28,1000,2,2.74,2,0.014682843293994665
10,29,1000,3,6.81,4,0.014683854000642895
10,30,1000,4,4.76,2,0.014683916840702296
10,31,1000,4,4.06,1,0.014683731991797686
10,32,1000,6,3.79,1,0.014682522840797902
10,33,1000,4,3.12,3,0.014681414196267725
10,34,1000,3,2.76,1,0.01468151087127626
11,1,1000,3,3.83,3,-0.058330014899373055
11,2,1000,3,3.01,2,-0.0583297075368464
11,3,1000,3,4.12,3,-0.05833060712739825
11,4,1000,3,4.13,3,-0.058331110171973705
11,5,1000,3,3.35,3,-0.058330920092761515
11,6,1000,3,2.87,3,-0.05833183167874813
11,7,1000,3,2.77,1,-0.0583327410183847
11,8,1000,3,4.62,7,-0.058333509922027585
11,9,1000,3,4.73,11,-0.058334130331873894
11,10,400,4,10.03,7,-0.05833406671881676
11,11,952,5,10.0,3,-0.05833402820354124
11,12,1000,5,9.97,3,-0.058334053989499805
11,13,1000,5,9.95,3,-0.05833371246978641
11,14,461,5,10.02,3,-0.05833360095409406
11,15,264,4,10.02,3,-0.05833325358672124
11,16,1000,4,5.52,2,-0.05833356971293688
11,17,1000,6,5.17,3,-0.058334351290017364
11,18,338,4,10.02,4,-0.05833457800499081
11,19,1000,2,3.58,3,-0.05833517774194479
11,20,1000,3,7.04,3,-0.058334214229136705
11,21,1000,3,3.94,1,-0.05833507038280368
11,22,1000,4,4.62,1,-0.05833591943979263
11,23,1000,4,4.45,1,-0.058337366238236425
11,24,289,6,10.0,3,-0.058337264239891176
11,25,413,5,10.02,2,-0.05833705520081462
11,26,1000,2,3.61,2,-0.05833506290987134
11,27,1000,1,2.81,8,-0.058334764648228885
11,28,1000,3,5.01,7,-0.05833568423986435
11,29,243,5,10.0,6,-0.05833517939404205
11,30,504,7,10.04,1,-0.05833527698580708
11,31,1000,2,3.38,6,-0.05833657383173704
11,32,1000,3,2.96,3,-0.05833768920972943
11,33,1000,3,4.8,7,-0.058337371207773686
11,34,1000,2,2.98,4,-0.058338546011596916
11,35,1000,2,2.59,1,-0.05834018811583519
12,1,1000,3,3.76,3,-0.043506134927272795
12,2,1000,3,3.01,2,-0.04350588603317738
12,3,1000,3,3.33,3,-0.04350588012114167
12,4,1000,3,3.32,3,-0.043505756974220273
12,5,1000,3,3.39,3,-0.043505165874958035
12,6,1000,2,2.87,3,-0.04350520407035947
12,7,1000,3,4.13,2,-0.04350451466813683
12,8,1000,3,3.33,2,-0.04350480042770505
12,9,1000,3,3.45,3,-0.043504474725574255
12,10,1000,3,3.27,2,-0.04350442356616259
12,11,1000,2,2.99,2,-0.04350415642559528
12,12,1000,3,6.88,4,-0.04350401090085507
12,13,234,4,10.03,3,-0.04350388116943531
12,14,1000,4,3.71,3,-0.04350368312373758
12,15,243,4,10.04,8,-0.043503227118602016
12,16,259,5,10.04,3,-0.04350242982384781
12,17,228,4,10.02,3,-0.04350151884647315
12,18,244,5,10.0,1,-0.04350173255031715
12,19,1000,3,3.37,1,-0.04350162025913596
12,20,1000,4,4.73,1,-0.043501432813704013
12,21,1000,4,3.64,1,-0.04350133679807186
12,22,1000,3,4.37,5,-0.043500016149133444
12,23,259,4,10.0,6,-0.04350016824181936
12,24,259,5,10.03,5,-0.043500925453818444
12,25,250,4,10.03,3,-0.04350033289194107
12,26,230,5,10.03,3,-0.04350063152935194
12,27,265,4,10.01,2,-0.043501053609937994
12,28,234,4,10.01,3,-0.04349925088831502
12,29,260,4,10.02,3,-0.0434962344284241
12,30,1000,3,7.76,2,-0.043495613779872655
12,31,1000,3,6.97,4,-0.043495638847351074
12,32,1000,2,3.25,13,-0.043495495617389676
13,1,1000,3,3.75,3,0.030555222611874343
13,2,1000,3,3.07,3,0.030554812159389256
13,3,1000,3,4.12,3,0.030554529713466762
13,4,1000,4,3.74,2,0.030554097965359687
13,5,1000,4,6.86,7,0.03055473829805851
13,6,1000,4,5.81,3,0.030555331654846668
13,7,1000,4,3.93,2,0.030554849460721015
13,8,1000,4,6.34,3,0.030554841212928296
13,9,1000,3,3.68,3,0.030555606476962566
13,10,1000,4,3.2,1,0.030555263455957174
13,11,1000,4,6.23,5,0.030554026510566473
13,12,891,5,10.0,3,0.030553169069784523
13,13,1000,4,3.99,1,0.03055281124264002
13,14,1000,4,8.93,4,0.03055274163931608
13,15,886,4,10.0,8,0.030553183533066283
13,16,1000,4,5.4,3,0.030552378337830303
13,17,1000,4,6.84,3,0.030551847551018
13,18,1000,3,3.27,3,0.030552570912986993
13,19,1000,3,4.81,6,0.030551931850612165
13,20,1000,2,2.83,2,0.03055155047401786
13,21,1000,2,2.61,1,0.03055132553726435
13,22,1000,2,6.6,13,0.03055140418931842
13,23,1000,4,7.36,3,0.0305510064214468
13,24,1000,3,4.25,2,0.030551445819437504
13,25,1000,3,6.21,10,0.030550934106111528
13,26,254,3,10.0,8,0.030550067503679924
13,27,1000,4,3.72,1,0.030550088925287128
13,28,1000,4,3.41,1,0.030550094222649933
13,29,850,4,10.0,7,0.030549911578350207
13,30,1000,4,9.76,6,0.030550233688205482
13,31,949,4,10.0,6,0.03055007134743812
13,32,1000,4,7.05,6,0.03054988213442266
13,33,1000,2,2.63,1,0.030550695657730102
14,1,1000,3,3.79,3,-0.032129429638385776
14,2,1000,3,3.08,3,-0.03212959655374289
14,3,1000,3,4.08,3,-0.03212985241413117
14,4,1000,3,3.58,3,-0.03213006828725338
14,5,1000,2,2.82,2,-0.03213053008168936
14,6,1000,3,5.14,7,-0.03213102551549673
14,7,1000,3,4.7,3,-0.03213167896866798
14,8,1000,3,5.75,3,-0.03213244716078043
14,9,1000,3,4.91,4,-0.032133038748055696
14,10,1000,3,3.63,2,-0.032134239695966245
14,11,1000,2,2.83,3,-0.03213447544723749
14,12,1000,3,2.81,1,-0.0321345254406333
14,13,1000,3,2.84,2,-0.03213415120542049
14,14,1000,3,4.44,11,-0.032133532889187334
14,15,1000,3,4.64,12,-0.03213350089639425
14,16,1000,3,3.65,3,-0.03213419358432293
14,17,1000,3,2.87,1,-0.032134056195616725
14,18,1000,3,4.02,1,-0.03213421758636832
14,19,1000,3,3.91,1,-0.03213400987163186
14,20,404,3,10.0,6,-0.03213439363580529
14,21,1000,3,7.19,3,-0.03213464986532927
14,22,1000,3,6.77,3,-0.032134567447006705
14,23,1000,3,7.82,3,-0.03213334476575255
14,24,997,4,10.0,3,-0.032133287893105655
14,25,1000,3,4.54,8,-0.03213361251354217
14,26,1000,3,4.55,8,-0.03213308526575565
14,27,1000,2,2.69,3,-0.03213275896757841
14,28,1000,3,3.13,2,-0.03213260667771101
14,29,1000,1,2.54,2,-0.032132062613964084
14,30,1000,1,2.65,4,-0.03213200961798429
14,31,1000,1,2.53,1,-0.032131411135196686
14,32,1000,1,2.51,1,-0.03213100880384445
15,1,1000,3,3.86,3,0.11989172239601611
15,2,1000,3,3.34,2,0.11989101300388574
15,3,1000,3,3.2,2,0.11989061859250069
15,4,1000,2,2.81,3,0.11989059035480022
15,5,1000,1,2.52,2,0.11989084923267365
15,6,1000,2,3.26,4,0.11989076073467732
15,7,1000,2,3.08,3,0.11989109873771668
15,8,1000,1,2.59,4,0.11989098662883044
15,9,1000,2,2.71,1,0.11989076435565948
15,10,1000,2,2.73,2,0.11989118035882712
15,11,1000,2,3.49,8,0.11989186054468155
15,12,1000,1,2.59,3,0.1198922912478447
15,13,1000,1,2.53,2,0.11989182797074317
15,14,1000,1,2.56,3,0.11989145955443382
15,15,1000,1,2.6,3,0.11989173144102097
15,16,1000,3,3.13,2,0.11989221785962581
15,17,1000,3,3.41,2,0.11989120510220527
15,18,1000,3,2.74,3,0.11989088244736194
15,19,1000,1,2.75,6,0.11989057775586844
15,20,1000,3,4.13,3,0.11989189448207617
15,21,1000,4,5.63,6,0.11989242698997259
15,22,1000,2,3.3,4,0.11989249465614557
15,23,1000,2,2.91,5,0.1198919451162219
15,24,1000,2,2.58,1,0.1198917674422264
15,25,1000,1,2.57,3,0.11989175155758858
15,26,1000,1,2.53,2,0.11989185713231564
15,27,1000,3,2.89,6,0.119891781270504
15,28,1000,3,4.63,3,0.11989184273779392
15,29,1000,3,3.81,2,0.11989149257540703
15,30,1000,3,3.05,1,0.11989174667000771
15,31,1000,3,3.66,3,0.11989213302731513
15,32,1000,3,3.77,4,0.11989170659333467
15,33,1000,2,2.74,3,0.11989122196286917
15,34,1000,1,2.54,2,0.11989121760427952
15,35,1000,3,2.71,3,0.11989149609953165
15,36,1000,3,4.1,3,0.11989192090928555
15,37,1000,2,3.15,3,0.11989205783605575
15,38,1000,2,2.99,2,0.11989152299612761
15,39,1000,3,3.19,2,0.11989179619401694
15,40,1000,3,3.28,3,0.11989186188578606
15,41,1000,2,2.7,4,0.1198912397697568
