game,round,pu_after,territories_after
9,12,45,11
9,13,45,10
9,14,73,12
9,15,57,13
9,16,48,15
9,17,50,16
9,18,63,17
9,19,69,18
9,20,67,19
9,21,71,20
9,22,75,23
9,23,77,23
9,24,95,24
9,25,85,22
9,26,81,21
9,27,68,20
9,28,68,20
9,29,81,21
9,30,85,22
9,31,87,24
9,32,89,26
9,33,91,26
9,34,91,27
9,35,93,28
9,36,113,29
10,1,16,4
10,2,18,5
10,3,20,6
10,4,24,7
10,5,24,8
10,6,26,9
10,7,28,8
10,8,26,8
10,9,39,9
10,10,43,8
10,11,37,7
10,12,37,6
10,13,24,5
10,14,20,5
10,15,22,7
10,16,41,9
10,17,47,12
10,18,47,11
10,19,49,12
10,20,34,10
10,21,30,10
10,22,45,12
10,23,49,14
10,24,53,16
10,25,73,16
10,26,48,12
10,27,40,10
10,28,38,8
10,29,32,6
10,30,0,8
10,31,0,8
10,32,0,7
10,33,0,7
10,34,0,5
11,1,14,3
11,2,14,3
11,3,16,4
11,4,18,5
11,5,20,6
11,6,20,5
11,7,18,4
11,8,16,3
11,9,16,3
11,10,18,5
11,11,18,5
11,12,18,5
11,13,20,6
11,14,20,6
11,15,24,8
11,16,24,7
11,17,22,7
11,18,26,8
11,19,24,7
11,20,22,7
11,21,22,7
11,22,22,7
11,23,37,8
11,24,37,8
11,25,37,7
11,26,24,7
11,27,24,7
11,28,24,7
11,29,24,7
11,30,22,5
11,31,20,4
11,32,18,3
11,33,14,2
11,34,14,2
11,35,0,1
12,1,16,4
12,2,20,6
12,3,20,6
12,4,22,7
12,5,22,6
12,6,22,6
12,7,22,7
12,8,24,8
12,9,26,9
12,10,28,9
12,11,26,9
12,12,28,10
12,13,54,11
12,14,40,11
12,15,40,12
12,16,42,13
12,17,44,13
12,18,48,15
12,19,61,16
12,20,65,17
12,21,65,16
12,22,63,16
12,23,54,15
12,24,52,15
12,25,50,16
12,26,103,17
12,27,60,18
12,28,79,21
12,29,85,23
12,30,87,25
12,31,91,27
12,32,111,28
13,1,14,3
13,2,14,3
13,3,14,3
13,4,14,2
13,5,14,3
13,6,16,4
13,7,18,5
13,8,18,4
13,9,18,4
13,10,16,3
13,11,16,4
13,12,18,5
13,13,18,4
13,14,16,3
13,15,16,4
13,16,18,5
13,17,20,5
13,18,20,5
13,19,20,6
13,20,20,5
13,21,18,4
13,22,18,4
13,23,18,4
13,24,16,3
13,25,16,3
13,26,18,5
13,27,18,4
13,28,16,3
13,29,14,3
13,30,14,3
13,31,14,3
13,32,14,2
13,33,0,0
13,34,0,0
13,35,0,0
13,36,0,0
13,37,0,0
13,38,0,0
13,39,0,0
13,40,0,0
13,41,0,0
13,42,0,0
13,43,0,0
13,44,0,0
13,45,0,0
13,46,0,0
14,1,14,3
14,2,16,4
14,3,16,4
14,4,18,4
14,5,16,3
14,6,16,4
14,7,16,4
14,8,18,4
14,9,18,5
14,10,20,5
14,11,18,5
14,12,18,4
14,13,16,3
14,14,14,3
14,15,16,4
14,16,18,5
14,17,18,3
14,18,14,3
14,19,14,2
14,20,12,2
14,21,12,2
14,22,12,2
14,23,14,3
14,24,16,4
14,25,16,4
14,26,16,3
14,27,14,2
14,28,12,1
14,29,10,1
14,30,12,1
14,31,10,1
14,32,0,0
14,33,0,0
14,34,0,0
14,35,0,0
14,36,0,0
14,37,0,0
14,38,0,0
14,39,0,0
15,1,16,4
15,2,20,6
15,3,22,6
15,4,22,6
15,5,20,4
15,6,20,6
15,7,24,6
15,8,22,5
15,9,20,3
15,10,16,2
15,11,14,2
15,12,12,1
15,13,10,1
15,14,10,1
15,15,12,2
15,16,16,3
15,17,14,1
15,18,10,1
15,19,12,2
15,20,18,5
15,21,22,5
15,22,20,3
15,23,18,3
15,24,14,2
15,25,12,1
15,26,10,1
15,27,12,2
15,28,18,4
15,29,18,4
15,30,18,3
15,31,16,3
15,32,16,2
15,33,12,1
15,34,10,1
15,35,14,3
15,36,16,3
15,37,16,2
15,38,14,2
15,39,14,2
15,40,16,2
15,41,12,2
15,42,12,1
15,43,12,1
15,44,0,0
15,45,0,0
15,46,0,0
15,47,0,0
15,48,0,0
15,49,0,0
15,50,0,0
15,51,0,0
15,52,0,0
16,1,16,4
16,2,20,6
16,3,22,7
16,4,24,8
16,5,24,8
16,6,26,9
16,7,26,7
16,8,22,5
16,9,18,5
16,10,18,5
16,11,18,4
16,12,20,6
16,13,22,7
16,14,26,8
16,15,26,7
16,16,22,6
16,17,20,4
16,18,0,2
16,19,0,2
16,20,0,2
16,21,0,2
16,22,0,1
16,23,0,1
16,24,0,0
16,25,0,0
16,26,0,0
16,27,0,0
16,28,0,0
16,29,0,0
16,30,0,0
16,31,0,0
16,32,0,0
16,33,0,0
16,34,0,0
16,35,0,0
16,36,0,0
16,37,0,0
16,38,0,0
16,39,0,0
16,40,0,0
16,41,0,0
16,42,0,0
16,43,0,0
16,44,0,0
16,45,0,0
17,1,14,3
17,2,16,4
17,3,18,5
17,4,20,4
17,5,18,4
17,6,16,3
17,7,16,4
17,8,20,6
17,9,22,7
17,10,37,8
17,11,37,8
17,12,37,8
17,13,37,8
17,14,37,8
17,15,37,8
17,16,37,8
17,17,37,7
17,18,22,6
17,19,20,6
17,20,22,6
17,21,35,6
17,22,35,6
17,23,35,6
17,24,35,4
17,25,16,4
17,26,20,5
17,27,18,5
17,28,18,4
17,29,31,5
17,30,35,7
17,31,39,7
17,32,24,7
17,33,22,6
17,34,22,5
17,35,18,5
17,36,20,6
17,37,20,5
17,38,18,4
17,39,18,3
17,40,16,3
17,41,16,2
17,42,18,5
17,43,20,6
17,44,35,7
17,45,43,9
17,46,26,5
17,47,20,6
17,48,20,5
17,49,18,5
17,50,18,4
17,51,16,4
17,52,16,3
17,53,16,3
17,54,0,1
17,55,0,0
17,56,0,0
17,57,0,0
17,58,0,0
17,59,0,0
18,1,16,4
18,2,20,6
18,3,24,8
18,4,26,8
18,5,24,8
18,6,24,6
18,7,22,7
18,8,39,8
18,9,39,8
18,10,39,6
18,11,22,6
18,12,20,4
18,13,16,3
18,14,18,5
18,15,22,6
18,16,20,4
18,17,16,3
18,18,14,2
18,19,12,1
18,20,12,1
18,21,10,1
18,22,12,2
18,23,16,4
18,24,18,4
18,25,18,3
18,26,14,1
18,27,12,1
18,28,12,2
18,29,16,4
18,30,18,3
18,31,0,2
18,32,0,2
18,33,0,1
18,34,0,1
18,35,0,0
18,36,0,0
18,37,0,0
18,38,0,0
18,39,0,0
18,40,0,0
18,41,0,0
19,1,16,4
19,2,20,6
19,3,24,7
19,4,24,7
19,5,24,7
19,6,22,7
19,7,24,5
19,8,18,3
19,9,18,5
19,10,22,5
19,11,22,6
19,12,20,6
19,13,22,5
19,14,35,4
19,15,16,3
19,16,0,1
19,17,0,0
19,18,0,0
19,19,0,0
19,20,0,0
19,21,0,0
19,22,0,0
19,23,0,0
19,24,0,0
19,25,0,0
19,26,0,0
19,27,0,0
19,28,0,0
19,29,0,0
19,30,0,0
20,1,14,3
20,2,14,3
20,3,14,3
20,4,16,4
20,5,16,4
20,6,18,5
20,7,20,5
20,8,18,4
20,9,16,4
20,10,16,4
20,11,18,4
20,12,18,5
20,13,18,5
20,14,18,3
20,15,14,2
20,16,0,0
20,17,0,0
20,18,0,0
20,19,0,0
20,20,0,0
20,21,0,0
20,22,0,0
20,23,0,0
20,24,0,0
20,25,0,0
20,26,0,0
20,27,0,0
21,1,14,3
21,2,16,4
21,3,18,4
21,4,18,4
21,5,18,4
21,6,16,4
21,7,18,5
21,8,18,5
21,9,18,5
21,10,18,5
21,11,22,7
21,12,24,8
21,13,24,8
21,14,24,7
21,15,37,6
21,16,22,7
21,17,24,8
21,18,26,8
21,19,24,8
21,20,26,8
21,21,26,7
21,22,24,8
21,23,34,9
21,24,38,11
21,25,38,10
21,26,38,10
21,27,40,12
21,28,42,12
21,29,40,11
21,30,40,11
21,31,38,10
21,32,38,11
21,33,38,10
21,34,38,9
21,35,34,8
21,36,24,5
21,37,20,4
21,38,18,4
21,39,16,2
21,40,0,1
22,1,14,3
22,2,16,3
22,3,14,2
22,4,12,2
22,5,14,3
22,6,16,4
22,7,20,6
22,8,24,8
22,9,24,8
22,10,24,8
22,11,24,8
22,12,24,8
22,13,24,8
22,14,24,8
22,15,24,8
22,16,24,8
22,17,24,7
22,18,24,8
22,19,26,9
22,20,26,9
22,21,26,9
22,22,26,9
22,23,26,9
22,24,28,10
22,25,28,10
22,26,28,10
22,27,28,9
22,28,26,9
22,29,26,9
22,30,26,8
22,31,24,7
22,32,22,7
22,33,22,6
22,34,0,5
22,35,0,5
22,36,0,3
22,37,0,3
22,38,0,3
22,39,0,3
22,40,0,3
22,41,0,4
22,42,0,4
22,43,0,3
22,44,0,3
22,45,0,2
22,46,0,2
22,47,0,2
22,48,0,1
23,1,16,4
23,2,20,6
23,3,20,5
23,4,18,5
23,5,22,6
23,6,20,5
23,7,18,4
23,8,18,5
23,9,22,6
23,10,37,6
23,11,35,4
23,12,18,3
23,13,16,4
23,14,20,5
23,15,18,4
23,16,16,2
23,17,14,3
23,18,14,2
23,19,0,0
23,20,0,0
23,21,0,0
23,22,0,0
23,23,0,0
23,24,0,0
23,25,0,0
23,26,0,0
23,27,0,0
24,1,16,4
24,2,22,6
24,3,24,8
24,4,24,7
24,5,22,6
24,6,22,6
24,7,24,7
24,8,22,7
24,9,24,7
24,10,22,7
24,11,22,7
24,12,22,6
24,13,22,6
24,14,22,7
24,15,22,6
24,16,22,7
24,17,24,6
24,18,22,7
24,19,22,7
24,20,24,7
24,21,24,8
24,22,24,7
24,23,37,6
24,24,35,6
24,25,37,6
24,26,37,5
24,27,22,5
24,28,20,6
24,29,20,5
24,30,20,4
24,31,31,4
24,32,29,3
24,33,27,3
24,34,31,3
24,35,18,5
24,36,20,5
24,37,20,5
24,38,18,5
24,39,20,5
24,40,20,5
24,41,20,5
24,42,18,5
24,43,18,2
24,44,14,2
24,45,12,1
24,46,10,1
24,47,10,1
24,48,10,1
24,49,12,2
24,50,18,3
24,51,14,2
24,52,12,1
24,53,10,1
24,54,10,1
24,55,12,2
24,56,12,1
24,57,10,1
24,58,12,2
24,59,16,1
24,60,0,0
25,1,16,4
25,2,20,6
25,3,22,6
25,4,22,5
25,5,20,5
25,6,35,7
25,7,41,9
25,8,41,8
25,9,43,7
25,10,24,8
25,11,26,7
25,12,24,7
25,13,24,7
25,14,39,8
25,15,43,11
25,16,47,11
25,17,45,9
25,18,41,9
25,19,30,7
25,20,24,7
25,21,22,5
25,22,18,5
25,23,18,5
25,24,22,7
25,25,22,7
25,26,24,7
25,27,24,7
25,28,26,9
25,29,45,11
25,30,47,8
25,31,37,7
25,32,24,8
25,33,24,7
25,34,24,7
25,35,26,8
25,36,41,10
25,37,75,11
25,38,44,11
25,39,42,11
25,40,55,13
25,41,59,14
25,42,61,15
25,43,65,17
25,44,63,16
25,45,63,16
25,46,61,15
25,47,46,12
25,48,44,13
25,49,44,14
25,50,46,13
25,51,44,12
25,52,44,14
25,53,63,16
25,54,67,16
25,55,65,17
25,56,65,16
25,57,50,14
25,58,65,18
25,59,73,21
25,60,77,24
25,61,99,26
25,62,113,27
26,1,16,4
26,2,18,5
26,3,24,8
26,4,24,7
26,5,24,7
26,6,24,7
26,7,24,7
26,8,22,7
26,9,24,7
26,10,24,7
26,11,22,6
26,12,20,5
26,13,20,5
26,14,20,6
26,15,22,7
26,16,39,8
26,17,26,7
26,18,24,7
26,19,26,7
26,20,24,5
26,21,20,4
26,22,22,5
26,23,35,5
26,24,18,3
26,25,16,3
26,26,18,4
26,27,18,4
26,28,16,3
26,29,16,3
26,30,29,2
26,31,14,3
26,32,16,3
26,33,16,4
26,34,22,6
26,35,22,5
26,36,18,3
26,37,18,4
26,38,33,5
26,39,37,8
26,40,41,7
26,41,37,5
26,42,20,5
26,43,20,5
26,44,35,5
26,45,35,6
26,46,22,5
26,47,39,7
26,48,26,6
26,49,22,4
26,50,18,3
26,51,0,0
26,52,0,0
26,53,0,0
26,54,0,0
26,55,0,0
27,1,16,4
27,2,20,6
27,3,24,7
27,4,26,8
27,5,39,9
27,6,41,10
27,7,43,10
27,8,41,10
27,9,43,11
27,10,45,12
27,11,49,12
27,12,36,14
27,13,38,15
27,14,38,13
27,15,36,12
27,16,47,13
27,17,49,12
27,18,51,15
27,19,57,16
27,20,75,18
27,21,89,19
27,22,77,18
27,23,67,19
27,24,67,19
27,25,69,20
27,26,73,22
27,27,79,24
27,28,79,24
27,29,81,25
27,30,81,25
27,31,89,24
27,32,87,25
27,33,87,25
27,34,87,25
27,35,89,26
27,36,91,27
27,37,93,28
27,38,113,29
28,1,16,4
28,2,20,6
28,3,24,7
28,4,22,7
28,5,22,7
28,6,26,8
28,7,41,10
28,8,45,11
28,9,45,11
28,10,45,10
28,11,28,8
28,12,24,8
28,13,26,9
28,14,26,8
28,15,39,9
28,16,47,13
28,17,53,16
28,18,53,15
28,19,53,15
28,20,51,14
28,21,40,15
28,22,42,16
28,23,59,17
28,24,68,16
28,25,52,17
28,26,52,15
28,27,48,15
28,28,46,14
28,29,48,16
28,30,67,19
28,31,67,19
28,32,69,20
28,33,73,21
28,34,73,21
28,35,99,23
28,36,85,24
28,37,89,25
28,38,89,26
28,39,111,27
29,1,16,4
29,2,18,5
29,3,22,7
29,4,26,9
29,5,41,8
29,6,41,10
29,7,43,9
29,8,39,8
29,9,24,7
29,10,24,7
29,11,26,9
29,12,49,12
29,13,36,13
29,14,36,13
29,15,51,15
29,16,55,16
29,17,55,14
29,18,38,12
29,19,36,11
29,20,45,11
29,21,47,11
29,22,47,13
29,23,53,15
29,24,55,14
29,25,58,14
29,26,46,13
29,27,46,15
29,28,52,18
29,29,52,18
29,30,67,19
29,31,71,20
29,32,71,18
29,33,69,20
29,34,73,22
29,35,75,23
29,36,89,25
29,37,89,24
29,38,87,23
29,39,85,21
29,40,81,21
29,41,83,23
29,42,85,23
29,43,117,26
30,1,16,4
30,2,20,6
30,3,22,6
30,4,22,7
30,5,37,7
30,6,41,10
30,7,41,8
30,8,39,7
30,9,26,8
30,10,26,8
30,11,26,8
30,12,26,8
30,13,26,6
30,14,20,5
30,15,22,7
30,16,39,9
30,17,45,11
30,18,49,11
30,19,45,10
30,20,30,7
30,21,24,8
30,22,26,9
30,23,30,9
30,24,63,9
30,25,51,9
30,26,43,9
30,27,28,8
30,28,26,5
30,29,20,4
30,30,16,2
30,31,14,1
30,32,0,0
31,1,16,4
31,2,22,7
31,3,24,6
31,4,20,5
31,5,22,7
31,6,39,8
31,7,39,8
31,8,39,8
31,9,41,10
31,10,43,10
31,11,43,10
31,12,43,10
31,13,43,10
31,14,43,11
31,15,47,13
31,16,49,13
31,17,49,11
31,18,73,13
31,19,57,13
31,20,59,15
31,21,63,16
31,22,67,19
31,23,95,21
31,24,85,23
31,25,83,22
31,26,85,24
31,27,89,25
31,28,87,25
31,29,89,26
31,30,93,28
31,31,113,29
32,1,14,3
32,2,14,3
32,3,16,4
32,4,18,5
32,5,18,4
32,6,16,4
32,7,18,5
32,8,20,6
32,9,24,8
32,10,26,9
32,11,26,9
32,12,26,9
32,13,26,9
32,14,26,9
32,15,26,9
32,16,26,8
32,17,24,7
32,18,22,6
32,19,22,6
32,20,20,6
32,21,22,7
32,22,22,7
32,23,22,7
32,24,22,7
32,25,22,7
32,26,22,7
32,27,22,6
32,28,20,5
32,29,18,4
32,30,0,3
32,31,0,2
32,32,0,2
32,33,0,2
32,34,0,2
32,35,0,1
32,36,0,1
32,37,0,0
32,38,0,0
32,39,0,0
32,40,0,0
32,41,0,0
32,42,0,0
32,43,0,0
32,44,0,0
32,45,0,0
32,46,0,0
32,47,0,0
32,48,0,0
32,49,0,0
32,50,0,0
32,51,0,0
32,52,0,0
32,53,0,0
33,1,14,3
33,2,16,4
33,3,16,3
33,4,18,5
33,5,20,5
33,6,18,5
33,7,20,5
33,8,20,6
33,9,22,6
33,10,35,6
33,11,35,6
33,12,35,5
33,13,18,5
33,14,20,6
33,15,20,6
33,16,20,6
33,17,20,6
33,18,37,8
33,19,39,8
33,20,41,8
33,21,41,10
33,22,47,12
33,23,49,13
33,24,67,14
33,25,59,13
33,26,42,11
33,27,38,10
33,28,40,11
33,29,38,11
33,30,40,12
33,31,42,12
33,32,44,13
33,33,42,13
33,34,61,16
33,35,65,16
33,36,61,14
33,37,57,12
33,38,57,12
33,39,57,14
33,40,61,14
33,41,59,12
33,42,40,10
33,43,38,11
33,44,42,13
33,45,46,15
33,46,65,18
33,47,97,19
33,48,79,21
33,49,81,22
33,50,81,22
33,51,81,22
33,52,83,23
33,53,85,24
33,54,111,26
34,1,16,4
34,2,20,6
34,3,24,8
34,4,26,9
34,5,28,9
34,6,41,9
34,7,43,11
34,8,49,12
34,9,47,10
34,10,30,10
34,11,43,11
34,12,45,11
34,13,45,12
34,14,45,12
34,15,45,11
34,16,43,11
34,17,45,11
34,18,43,11
34,19,43,10
34,20,28,10
34,21,43,11
34,22,45,11
34,23,32,11
34,24,30,9
34,25,26,9
34,26,43,11
34,27,49,13
34,28,51,13
34,29,51,13
34,30,40,14
34,31,51,15
34,32,55,16
34,33,57,15
34,34,53,15
34,35,55,17
34,36,57,17
34,37,59,17
34,38,57,16
34,39,57,15
34,40,81,16
34,41,48,14
34,42,46,14
34,43,61,15
34,44,61,16
34,45,67,19
34,46,71,21
34,47,71,21
34,48,73,22
34,49,75,23
34,50,101,26
34,51,113,27
35,1,16,4
35,2,18,4
35,3,18,4
35,4,22,6
35,5,22,6
35,6,20,5
35,7,35,5
35,8,22,6
35,9,22,7
35,10,22,7
35,11,22,5
35,12,20,6
35,13,20,4
35,14,18,4
35,15,0,3
35,16,0,2
35,17,0,1
35,18,0,0
35,19,0,0
35,20,0,0
35,21,0,0
35,22,0,0
35,23,0,0
35,24,0,0
35,25,0,0
36,1,16,4
36,2,20,6
36,3,22,7
36,4,24,8
36,5,24,7
36,6,22,6
36,7,20,6
36,8,20,6
36,9,22,7
36,10,26,8
36,11,24,6
36,12,20,4
36,13,18,5
36,14,22,7
36,15,39,8
36,16,39,7
36,17,35,7
36,18,35,6
36,19,22,6
36,20,20,6
36,21,24,7
36,22,24,8
36,23,28,9
36,24,41,9
36,25,39,7
36,26,39,8
36,27,41,8
36,28,37,6
36,29,20,3
36,30,16,3
36,31,0,2
36,32,0,1
36,33,0,1
36,34,0,0
36,35,0,0
36,36,0,0
36,37,0,0
36,38,0,0
36,39,0,0
36,40,0,0
36,41,0,0
36,42,0,0
36,43,0,0
36,44,0,0
36,45,0,0
36,46,0,0
36,47,0,0
36,48,0,0
36,49,0,0
36,50,0,0
36,51,0,0
36,52,0,0
36,53,0,0
36,54,0,0
36,55,0,0
36,56,0,0
36,57,0,0
36,58,0,0
37,1,16,4
37,2,20,6
37,3,24,7
37,4,24,8
37,5,28,10
37,6,43,10
37,7,43,9
37,8,28,8
37,9,26,9
37,10,26,8
37,11,24,8
37,12,26,7
37,13,22,6
37,14,22,7
37,15,26,9
37,16,41,8
37,17,41,9
37,18,43,9
37,19,41,9
37,20,41,7
37,21,24,7
37,22,24,7
37,23,24,7
37,24,24,7
37,25,22,7
37,26,24,7
37,27,24,7
37,28,24,7
37,29,24,7
37,30,24,4
37,31,20,4
37,32,18,4
37,33,22,5
37,34,22,6
37,35,20,3
37,36,14,2
37,37,0,1
38,1,16,4
38,2,18,5
38,3,24,8
38,4,28,8
38,5,24,6
38,6,37,8
38,7,43,11
38,8,47,12
38,9,47,13
38,10,51,12
38,11,34,9
38,12,32,11
38,13,49,13
38,14,49,14
38,15,55,16
38,16,55,17
38,17,57,17
38,18,79,20
38,19,71,20
38,20,73,22
38,21,75,22
38,22,77,22
38,23,75,21
38,24,75,22
38,25,79,24
38,26,91,26
38,27,115,28
39,1,16,4
39,2,22,6
39,3,22,7
39,4,26,8
39,5,39,9
39,6,43,11
39,7,45,10
39,8,28,8
39,9,26,8
39,10,28,10
39,11,28,9
39,12,41,9
39,13,47,12
39,14,49,12
39,15,47,11
39,16,45,12
39,17,47,13
39,18,51,15
39,19,55,14
39,20,73,15
39,21,61,15
39,22,48,15
39,23,54,18
39,24,69,20
39,25,95,24
39,26,87,24
39,27,93,28
39,28,113,29
40,1,16,4
40,2,20,6
40,3,24,8
40,4,24,7
40,5,24,7
40,6,22,7
40,7,24,8
40,8,24,8
40,9,24,8
40,10,24,7
40,11,24,7
40,12,22,5
40,13,18,3
40,14,0,2
40,15,0,2
40,16,0,2
40,17,0,0
40,18,0,0
40,19,0,0
40,20,0,0
40,21,0,0
40,22,0,0
40,23,0,0
40,24,0,0
40,25,0,0
40,26,0,0
40,27,0,0
40,28,0,0
40,29,0,0
40,30,0,0
40,31,0,0
40,32,0,0
40,33,0,0
40,34,0,0
40,35,0,0
40,36,0,0
40,37,0,0
40,38,0,0
40,39,0,0
40,40,0,0
40,41,0,0
40,42,0,0
40,43,0,0
40,44,0,0
40,45,0,0
41,1,18,5
41,2,22,6
41,3,20,5
41,4,20,6
41,5,22,6
41,6,22,6
41,7,24,8
41,8,26,8
41,9,24,8
