game,round,pu_after,territories_after
14,24,49,13
14,25,68,15
14,26,52,18
14,27,54,18
14,28,56,20
14,29,62,22
14,30,64,23
14,31,64,24
14,32,86,22
14,33,68,22
14,34,83,23
14,35,85,23
14,36,87,24
14,37,89,26
14,38,91,27
14,39,113,28
15,1,16,4
15,2,22,7
15,3,26,9
15,4,26,9
15,5,43,10
15,6,43,10
15,7,41,8
15,8,22,6
15,9,22,7
15,10,26,9
15,11,47,12
15,12,49,11
15,13,45,8
15,14,26,8
15,15,26,9
15,16,28,9
15,17,30,9
15,18,28,7
15,19,41,9
15,20,41,10
15,21,43,10
15,22,28,10
15,23,28,10
15,24,30,11
15,25,36,14
15,26,53,14
15,27,51,14
15,28,43,10
15,29,45,12
15,30,51,15
15,31,51,13
15,32,34,11
15,33,36,12
15,34,47,12
15,35,49,14
15,36,53,14
15,37,53,13
15,38,51,14
15,39,49,12
15,40,32,10
15,41,32,10
15,42,32,11
15,43,43,10
15,44,49,11
15,45,47,11
15,46,45,9
15,47,28,7
15,48,24,6
15,49,20,4
15,50,18,4
15,51,18,2
15,52,0,0
16,1,14,3
16,2,14,3
16,3,16,4
16,4,18,5
16,5,18,5
16,6,16,4
16,7,18,5
16,8,20,6
16,9,20,6
16,10,20,6
16,11,22,7
16,12,20,6
16,13,18,5
16,14,18,5
16,15,20,6
16,16,22,7
16,17,26,9
16,18,52,10
16,19,36,10
16,20,40,12
16,21,44,14
16,22,50,17
16,23,54,18
16,24,56,20
16,25,56,19
16,26,54,18
16,27,52,16
16,28,50,17
16,29,65,17
16,30,67,17
16,31,63,17
16,32,65,16
16,33,65,18
16,34,67,19
16,35,69,19
16,36,71,21
16,37,77,23
16,38,75,23
16,39,75,23
16,40,79,24
16,41,97,24
16,42,85,24
16,43,85,24
16,44,91,27
16,45,113,28
17,1,16,4
17,2,22,7
17,3,24,8
17,4,26,8
17,5,24,8
17,6,24,8
17,7,24,8
17,8,39,9
17,9,43,10
17,10,28,9
17,11,26,7
17,12,24,8
17,13,26,9
17,14,28,9
17,15,26,8
17,16,24,7
17,17,24,8
17,18,26,8
17,19,24,8
17,20,24,8
17,21,24,8
17,22,26,9
17,23,24,8
17,24,28,10
17,25,43,10
17,26,26,8
17,27,24,8
17,28,26,9
17,29,26,9
17,30,24,7
17,31,39,8
17,32,41,10
17,33,45,10
17,34,28,10
17,35,30,9
17,36,26,7
17,37,24,6
17,38,20,6
17,39,20,5
17,40,37,8
17,41,43,10
17,42,30,10
17,43,28,9
17,44,30,11
17,45,43,10
17,46,43,9
17,47,39,8
17,48,39,9
17,49,43,9
17,50,43,8
17,51,24,5
17,52,20,5
17,53,18,4
17,54,18,4
17,55,18,3
17,56,14,2
17,57,12,1
17,58,14,2
17,59,0,0
18,1,16,4
18,2,20,6
18,3,20,6
18,4,20,6
18,5,20,6
18,6,22,7
18,7,20,6
18,8,22,7
18,9,22,7
18,10,41,10
18,11,45,12
18,12,51,14
18,13,51,15
18,14,47,11
18,15,28,9
18,16,28,10
18,17,43,11
18,18,49,14
18,19,57,17
18,20,57,16
18,21,53,15
18,22,36,13
18,23,30,11
18,24,45,12
18,25,49,13
18,26,53,16
18,27,55,17
18,28,57,17
18,29,75,15
18,30,59,15
18,31,61,16
18,32,46,15
18,33,48,15
18,34,56,15
18,35,56,16
18,36,62,18
18,37,66,21
18,38,89,26
18,39,91,26
18,40,91,27
18,41,113,28
19,1,16,4
19,2,18,5
19,3,20,6
19,4,22,7
19,5,24,7
19,6,37,8
19,7,41,10
19,8,47,13
19,9,49,12
19,10,45,10
19,11,26,7
19,12,22,5
19,13,22,7
19,14,41,10
19,15,49,13
19,16,75,14
19,17,63,15
19,18,48,13
19,19,59,14
19,20,65,16
19,21,67,17
19,22,69,18
19,23,67,17
19,24,67,19
19,25,95,23
19,26,87,24
19,27,89,26
19,28,89,25
19,29,91,27
19,30,113,28
20,1,16,4
20,2,22,7
20,3,26,9
20,4,28,10
20,5,28,10
20,6,41,10
20,7,45,11
20,8,45,12
20,9,47,12
20,10,32,11
20,11,43,10
20,12,43,11
20,13,47,13
20,14,53,15
20,15,53,16
20,16,75,17
20,17,65,16
20,18,50,15
20,19,65,18
20,20,73,22
20,21,73,21
20,22,71,21
20,23,73,21
20,24,99,24
20,25,87,25
20,26,93,28
20,27,113,29
21,1,14,3
21,2,18,5
21,3,20,6
21,4,22,7
21,5,24,8
21,6,26,9
21,7,24,8
21,8,24,7
21,9,22,6
21,10,20,5
21,11,16,2
21,12,14,2
21,13,14,2
21,14,16,4
21,15,20,6
21,16,22,6
21,17,20,4
21,18,14,2
21,19,14,3
21,20,14,3
21,21,29,3
21,22,31,2
21,23,12,1
21,24,12,2
21,25,16,4
21,26,14,3
21,27,12,1
21,28,10,1
21,29,10,1
21,30,0,0
21,31,0,0
21,32,0,0
21,33,0,0
21,34,0,0
21,35,0,0
21,36,0,0
21,37,0,0
21,38,0,0
21,39,0,0
21,40,0,0
22,1,14,3
22,2,16,4
22,3,18,4
22,4,18,5
22,5,20,5
22,6,18,5
22,7,16,4
22,8,14,3
22,9,18,5
22,10,18,4
22,11,16,4
22,12,16,4
22,13,16,4
22,14,18,5
22,15,18,5
22,16,18,5
22,17,18,4
22,18,16,3
22,19,14,3
22,20,14,3
22,21,14,3
22,22,14,3
22,23,14,3
22,24,14,3
22,25,14,3
22,26,14,2
22,27,16,4
22,28,18,5
22,29,18,4
22,30,16,4
22,31,16,4
22,32,16,3
22,33,14,3
22,34,16,4
22,35,18,5
22,36,18,5
22,37,18,4
22,38,16,3
22,39,14,3
22,40,16,4
22,41,16,3
22,42,16,4
22,43,16,3
22,44,14,3
22,45,14,3
22,46,16,3
22,47,14,2
22,48,0,1
23,1,16,4
23,2,20,6
23,3,24,7
23,4,24,7
23,5,35,7
23,6,41,10
23,7,49,14
23,8,47,12
23,9,45,11
23,10,32,10
23,11,30,11
23,12,32,11
23,13,45,12
23,14,47,13
23,15,71,16
23,16,65,17
23,17,48,12
23,18,42,12
23,19,66,15
23,20,73,17
23,21,79,20
23,22,79,20
23,23,83,23
23,24,87,25
23,25,91,26
23,26,93,28
23,27,113,29
24,1,16,4
24,2,20,6
24,3,20,6
24,4,22,6
24,5,22,7
24,6,26,9
24,7,24,8
24,8,24,8
24,9,22,7
24,10,22,6
24,11,20,6
24,12,22,7
24,13,26,9
24,14,28,9
24,15,26,8
24,16,37,8
24,17,39,8
24,18,37,7
24,19,39,8
24,20,41,9
24,21,41,9
24,22,41,8
24,23,26,8
24,24,24,8
24,25,28,9
24,26,41,9
24,27,41,8
24,28,24,7
24,29,26,8
24,30,26,9
24,31,30,10
24,32,28,8
24,33,24,7
24,34,39,8
24,35,43,10
24,36,43,10
24,37,47,12
24,38,45,10
24,39,43,7
24,40,39,8
24,41,24,7
24,42,24,7
24,43,41,10
24,44,43,10
24,45,30,10
24,46,28,8
24,47,24,5
24,48,18,4
24,49,16,1
24,50,0,0
24,51,0,0
24,52,0,0
24,53,0,0
24,54,0,0
24,55,0,0
24,56,0,0
24,57,0,0
24,58,0,0
24,59,0,0
24,60,0,0
25,1,18,5
25,2,20,6
25,3,20,6
25,4,22,7
25,5,24,7
25,6,20,5
25,7,20,6
25,8,20,6
25,9,22,7
25,10,37,7
25,11,41,9
25,12,37,6
25,13,33,5
25,14,22,7
25,15,26,8
25,16,26,9
25,17,26,9
25,18,24,7
25,19,22,7
25,20,22,6
25,21,24,8
25,22,26,8
25,23,39,9
25,24,41,9
25,25,43,11
25,26,45,11
25,27,41,8
25,28,20,2
25,29,12,2
25,30,20,6
25,31,22,7
25,32,24,7
25,33,24,8
25,34,24,7
25,35,37,8
25,36,20,3
25,37,0,2
25,38,0,2
25,39,0,1
25,40,0,0
25,41,0,0
25,42,0,0
25,43,0,0
25,44,0,0
25,45,0,0
25,46,0,0
25,47,0,0
25,48,0,0
25,49,0,0
25,50,0,0
25,51,0,0
25,52,0,0
25,53,0,0
25,54,0,0
25,55,0,0
25,56,0,0
25,57,0,0
25,58,0,0
25,59,0,0
25,60,0,0
25,61,0,0
25,62,0,0
26,1,16,4
26,2,18,5
26,3,18,4
26,4,20,6
26,5,37,8
26,6,41,10
26,7,43,10
26,8,41,7
26,9,24,6
26,10,22,6
26,11,22,7
26,12,39,9
26,13,43,11
26,14,43,10
26,15,39,7
26,16,20,5
26,17,22,6
26,18,24,8
26,19,28,9
26,20,45,12
26,21,49,13
26,22,45,11
26,23,30,10
26,24,30,9
26,25,26,8
26,26,39,8
26,27,45,11
26,28,49,13
26,29,51,14
26,30,69,13
26,31,44,11
26,32,40,12
26,33,40,12
26,34,42,13
26,35,61,15
26,36,61,15
26,37,59,15
26,38,46,14
26,39,42,13
26,40,46,15
26,41,63,16
26,42,61,16
26,43,65,18
26,44,50,16
26,45,46,15
26,46,46,15
26,47,61,15
26,48,65,18
26,49,69,20
26,50,71,20
26,51,97,21
26,52,81,21
26,53,81,21
26,54,70,21
26,55,117,24
27,1,14,3
27,2,16,4
27,3,20,6
27,4,20,6
27,5,22,7
27,6,22,7
27,7,22,7
27,8,22,6
27,9,18,4
27,10,14,3
27,11,14,3
27,12,12,2
27,13,10,1
27,14,12,2
27,15,14,3
27,16,14,3
27,17,18,5
27,18,16,4
27,19,14,3
27,20,12,1
27,21,0,0
27,22,0,0
27,23,0,0
27,24,0,0
27,25,0,0
27,26,0,0
27,27,0,0
27,28,0,0
27,29,0,0
27,30,0,0
27,31,0,0
27,32,0,0
27,33,0,0
27,34,0,0
27,35,0,0
27,36,0,0
27,37,0,0
27,38,0,0
28,1,14,3
28,2,14,3
28,3,18,5
28,4,18,5
28,5,18,5
28,6,18,5
28,7,16,4
28,8,18,5
28,9,20,6
28,10,18,5
28,11,20,5
28,12,18,4
28,13,16,4
28,14,18,5
28,15,18,5
28,16,16,4
28,17,14,3
28,18,16,4
28,19,16,4
28,20,31,5
28,21,29,4
28,22,29,3
28,23,12,2
28,24,14,3
28,25,12,2
28,26,16,4
28,27,14,3
28,28,16,4
28,29,14,3
28,30,14,3
28,31,14,3
28,32,14,3
28,33,16,4
28,34,18,5
28,35,18,5
28,36,16,4
28,37,14,3
28,38,12,2
28,39,0,1
29,1,14,3
29,2,16,4
29,3,31,4
29,4,16,4
29,5,18,5
29,6,20,6
29,7,22,7
29,8,22,7
29,9,22,7
29,10,20,5
29,11,16,3
29,12,14,3
29,13,12,2
29,14,14,3
29,15,12,2
29,16,12,2
29,17,14,3
29,18,14,3
29,19,16,4
29,20,18,5
29,21,20,5
29,22,14,3
29,23,12,2
29,24,10,1
29,25,0,0
29,26,0,0
29,27,0,0
29,28,0,0
29,29,0,0
29,30,0,0
29,31,0,0
29,32,0,0
29,33,0,0
29,34,0,0
29,35,0,0
29,36,0,0
29,37,0,0
29,38,0,0
29,39,0,0
29,40,0,0
29,41,0,0
29,42,0,0
29,43,0,0
30,1,18,5
30,2,22,7
30,3,26,8
30,4,24,7
30,5,24,8
30,6,20,5
30,7,20,6
30,8,37,8
30,9,37,7
30,10,33,6
30,11,33,5
30,12,22,5
30,13,20,5
30,14,20,5
30,15,20,6
30,16,20,5
30,17,20,6
30,18,20,5
30,19,16,4
30,20,16,2
30,21,0,0
30,22,0,0
30,23,0,0
30,24,0,0
30,25,0,0
30,26,0,0
30,27,0,0
30,28,0,0
30,29,0,0
30,30,0,0
30,31,0,0
30,32,0,0
31,1,16,4
31,2,20,5
31,3,20,6
31,4,22,7
31,5,24,8
31,6,24,7
31,7,20,5
31,8,20,6
31,9,20,6
31,10,24,8
31,11,26,8
31,12,22,7
31,13,20,6
31,14,20,6
31,15,18,4
31,16,16,4
31,17,22,7
31,18,20,6
31,19,20,6
31,20,18,5
31,21,16,4
31,22,14,3
31,23,0,2
31,24,0,1
31,25,0,1
31,26,0,0
31,27,0,0
31,28,0,0
31,29,0,0
31,30,0,0
31,31,0,0
32,1,16,4
32,2,22,7
32,3,26,8
32,4,24,8
32,5,26,9
32,6,26,9
32,7,24,8
32,8,26,9
32,9,24,8
32,10,24,8
32,11,24,8
32,12,24,8
32,13,24,7
32,14,22,7
32,15,22,6
32,16,22,7
32,17,37,8
32,18,39,9
32,19,37,8
32,20,37,8
32,21,35,7
32,22,35,7
32,23,35,7
32,24,35,7
32,25,35,7
32,26,35,7
32,27,35,7
32,28,35,7
32,29,37,8
32,30,37,7
32,31,37,8
32,32,39,9
32,33,41,8
32,34,28,10
32,35,30,10
32,36,30,8
32,37,26,7
32,38,24,8
32,39,28,10
32,40,49,14
32,41,63,17
32,42,69,20
32,43,71,20
32,44,69,19
32,45,54,16
32,46,48,11
32,47,42,12
32,48,42,12
32,49,131,16
32,50,64,20
32,51,83,22
32,52,87,25
32,53,97,26
33,1,16,4
33,2,20,6
33,3,20,6
33,4,22,7
33,5,39,8
33,6,39,9
33,7,41,9
33,8,39,8
33,9,24,7
33,10,24,7
33,11,24,7
33,12,37,8
33,13,39,7
33,14,35,6
33,15,22,7
33,16,24,7
33,17,24,8
33,18,24,7
33,19,22,6
33,20,18,4
33,21,14,3
33,22,12,2
33,23,10,1
33,24,0,0
33,25,0,0
33,26,0,0
33,27,0,0
33,28,0,0
33,29,0,0
33,30,0,0
33,31,0,0
33,32,0,0
33,33,0,0
33,34,0,0
33,35,0,0
33,36,0,0
33,37,0,0
33,38,0,0
33,39,0,0
33,40,0,0
33,41,0,0
33,42,0,0
33,43,0,0
33,44,0,0
33,45,0,0
33,46,0,0
33,47,0,0
33,48,0,0
33,49,0,0
33,50,0,0
33,51,0,0
33,52,0,0
33,53,0,0
33,54,0,0
34,1,12,2
34,2,14,3
34,3,16,4
34,4,16,4
34,5,31,5
34,6,18,5
34,7,18,4
34,8,16,4
34,9,14,2
34,10,14,3
34,11,14,3
34,12,16,4
34,13,14,3
34,14,16,4
34,15,18,5
34,16,18,5
34,17,18,5
34,18,18,5
34,19,18,5
34,20,18,4
34,21,16,4
34,22,16,4
34,23,16,3
34,24,20,6
34,25,20,5
34,26,20,5
34,27,18,4
34,28,16,2
34,29,27,3
34,30,29,3
34,31,14,3
34,32,14,2
34,33,14,3
34,34,16,4
34,35,14,3
34,36,16,4
34,37,16,4
34,38,16,4
34,39,29,4
34,40,0,1
34,41,0,0
34,42,0,0
34,43,0,0
34,44,0,0
34,45,0,0
34,46,0,0
34,47,0,0
34,48,0,0
34,49,0,0
34,50,0,0
34,51,0,0
35,1,16,4
35,2,20,6
35,3,24,8
35,4,26,9
35,5,41,10
35,6,43,11
35,7,45,10
35,8,39,9
35,9,37,8
35,10,39,9
35,11,43,10
35,12,41,9
35,13,41,9
35,14,41,10
35,15,71,11
35,16,42,12
35,17,48,16
35,18,50,16
35,19,63,16
35,20,65,18
35,21,71,19
35,22,73,22
35,23,97,24
35,24,89,26
35,25,117,29
36,1,16,4
36,2,22,7
36,3,24,8
36,4,24,8
36,5,24,8
36,6,24,8
36,7,24,8
36,8,24,8
36,9,24,8
36,10,24,7
36,11,22,7
36,12,22,7
36,13,22,7
36,14,22,7
36,15,22,7
36,16,24,8
36,17,24,8
36,18,24,8
36,19,24,8
36,20,24,8
36,21,24,8
36,22,24,8
36,23,24,8
36,24,24,8
36,25,24,7
36,26,24,8
36,27,26,9
36,28,26,9
36,29,26,9
36,30,41,10
36,31,71,12
36,32,44,13
36,33,46,14
36,34,59,15
36,35,59,15
36,36,61,15
36,37,59,14
36,38,44,13
36,39,59,15
36,40,61,16
36,41,67,18
36,42,67,18
36,43,67,19
36,44,67,19
36,45,71,21
36,46,75,22
36,47,77,24
36,48,79,24
36,49,79,25
36,50,79,22
36,51,75,22
36,52,75,21
36,53,62,22
36,54,77,23
36,55,77,23
36,56,101,26
36,57,91,27
36,58,113,28
37,1,14,3
37,2,16,4
37,3,16,4
37,4,18,5
37,5,16,4
37,6,16,4
37,7,31,5
37,8,33,5
37,9,18,4
37,10,18,5
37,11,20,6
37,12,39,9
37,13,41,10
37,14,41,9
37,15,37,6
37,16,22,6
37,17,20,5
37,18,18,4
37,19,18,3
37,20,29,2
37,21,14,1
37,22,0,0
37,23,0,0
37,24,0,0
37,25,0,0
37,26,0,0
37,27,0,0
37,28,0,0
37,29,0,0
37,30,0,0
37,31,0,0
37,32,0,0
37,33,0,0
37,34,0,0
37,35,0,0
37,36,0,0
37,37,0,0
38,1,12,2
38,2,12,2
38,3,12,2
38,4,16,4
38,5,18,5
38,6,18,5
38,7,18,4
38,8,16,4
38,9,18,5
38,10,16,4
38,11,14,2
38,12,16,4
38,13,18,4
38,14,16,4
38,15,14,2
38,16,10,1
38,17,10,1
38,18,0,0
38,19,0,0
38,20,0,0
38,21,0,0
38,22,0,0
38,23,0,0
38,24,0,0
38,25,0,0
38,26,0,0
38,27,0,0
39,1,12,2
39,2,12,2
39,3,14,3
39,4,16,3
39,5,16,3
39,6,16,4
39,7,18,5
39,8,18,5
39,9,20,6
39,10,20,6
39,11,20,4
39,12,16,2
39,13,14,3
39,14,14,3
39,15,18,5
39,16,16,4
39,17,16,3
39,18,14,2
39,19,18,5
39,20,20,6
39,21,33,5
39,22,16,3
39,23,12,2
39,24,10,1
39,25,0,0
39,26,0,0
39,27,0,0
39,28,0,0
40,1,16,4
40,2,20,5
40,3,18,5
40,4,20,6
40,5,24,8
40,6,24,8
40,7,24,8
40,8,24,7
40,9,22,6
40,10,20,6
40,11,37,7
40,12,24,7
40,13,24,8
40,14,28,8
40,15,24,8
40,16,39,7
40,17,39,8
40,18,41,10
40,19,47,12
40,20,45,10
40,21,28,9
40,22,30,10
40,23,28,9
40,24,28,10
40,25,60,10
40,26,40,10
40,27,38,10
40,28,53,10
40,29,55,12
40,30,63,15
40,31,65,18
40,32,69,20
40,33,71,21
40,34,71,19
40,35,67,17
40,36,63,15
40,37,61,14
40,38,49,12
40,39,45,11
40,40,32,10
40,41,28,8
40,42,24,7
40,43,22,5
40,44,18,4
40,45,0,3
41,1,16,4
41,2,18,5
41,3,18,5
41,4,18,4
41,5,22,7
41,6,26,9
41,7,26,9
41,8,26,8
41,9,24,8
