game,round,num_iterations,max_depth,time_taken,num_children,value
5,8,1000,1,2.6,5,-0.10752906676381827
5,9,1000,2,3.43,5,-0.107529047511518
5,10,1000,2,2.68,2,-0.10752888418734073
5,11,1000,1,2.56,4,-0.10752867071330548
5,12,1000,1,2.59,4,-0.10752842506021261
5,13,1000,2,2.8,3,-0.10752827250957489
5,14,1000,2,2.88,4,-0.1075282177105546
5,15,1000,1,2.52,3,-0.10752671129256487
5,16,1000,1,2.61,5,-0.10752698368579149
5,17,1000,4,4.9,3,-0.10752705262601375
5,18,1000,3,2.99,1,-0.10752643823623657
5,19,1000,1,2.49,2,-0.10752550566196442
5,20,1000,2,2.69,2,-0.10752510852366685
5,21,1000,1,2.53,2,-0.1075247729420662
5,22,1000,1,2.62,4,-0.1075245595574379
5,23,1000,1,2.57,4,-0.1075238680317998
5,25,1000,1,2.54,3,-0.1075251277834177
5,26,1000,3,3.52,3,-0.10752378091961146
5,27,1000,3,2.58,1,-0.10752341689169406
5,28,1000,3,2.66,2,-0.1075237078666687
5,29,1000,1,2.61,4,-0.1075238107740879
5,30,1000,1,2.53,2,-0.10752350759506225
5,31,1000,3,2.85,7,-0.10752264217287302
5,32,1000,3,2.9,2,-0.10752181845903397
5,33,1000,3,2.65,1,-0.10752044294029474
5,34,1000,0,2.39,0,-0.10751877725124359
6,1,1000,3,3.71,3,0.12224353124946356
6,2,1000,3,4.07,3,0.12224384912103414
6,3,1000,3,4.14,2,0.12224486642330885
6,4,1000,4,5.01,3,0.12224541031569243
6,5,1000,3,3.54,2,0.12224632711708545
6,6,1000,3,6.51,4,0.12224777685850859
6,7,1000,3,4.65,2,0.12224871207773685
6,8,1000,3,8.86,7,0.12224966743588447
6,9,1000,3,5.73,3,0.12225065460056067
6,10,1000,3,5.45,3,0.12225235265493394
6,11,268,3,10.02,9,0.12225303287381556
6,12,1000,4,4.16,3,0.1222527882233262
6,13,1000,2,2.81,3,0.1222536064311862
6,14,1000,2,2.84,3,0.12225482878088952
6,15,1000,2,3.01,2,0.12225353817641735
6,16,1000,2,3.71,5,0.12225413020700217
6,17,1000,3,4.38,5,0.1222554367929697
6,18,1000,4,8.03,7,0.12225594934076071
6,19,337,5,10.04,6,0.1222559902540654
6,20,1000,2,2.96,2,0.12225723502039909
6,21,1000,2,2.9,2,0.12225909122824669
6,22,1000,2,4.07,9,0.1222597690820694
6,23,1000,3,5.51,3,0.12225315641611814
6,24,1000,3,3.16,3,0.1222547888457775
6,25,1000,3,2.78,1,0.12225510156154633
6,26,1000,3,4.22,4,0.1222543192282319
6,27,1000,1,2.55,1,0.12225552648305893
6,28,1000,2,2.74,3,0.12225429225713015
6,29,1000,2,2.74,3,0.12225379809737205
6,30,1000,4,4.35,3,0.12225385528802872
6,31,1000,4,3.85,1,0.12225469011813402
6,32,1000,1,2.67,2,0.12225326713919639
6,33,1000,1,2.64,3,0.12225488000363112
6,34,1000,3,4.21,4,0.12225564932078123
6,35,1000,3,4.77,4,0.12225746112316847
6,36,1000,3,3.18,1,0.12225692857801915
6,37,1000,4,4.23,2,0.12225764647871255
6,38,1000,4,7.25,7,0.12225711546838283
6,39,1000,4,6.53,4,0.1222568942680955
6,40,1000,4,4.26,2,0.12225608664751053
6,41,1000,4,4.47,2,0.12225649376958608
6,42,1000,4,4.91,2,0.12225657030940056
6,43,1000,4,5.38,5,0.12225677767395973
6,44,1000,3,4.12,3,0.12225760731101036
6,45,1000,4,6.12,3,0.12226147462427617
6,46,1000,3,5.76,3,0.12225861642509699
6,47,1000,3,3.34,2,0.12225881979614496
6,48,1000,3,3.55,3,0.122257109567523
6,49,1000,2,2.74,3,0.12225889282673598
6,50,1000,2,2.66,2,0.12225895095616579
7,1,1000,3,3.69,3,0.008653427831828594
7,2,1000,3,2.87,2,0.008652036545798183
7,3,1000,3,3.45,2,0.008650414314121007
7,4,1000,3,3.77,2,0.008648732621222734
7,5,1000,3,3.45,2,0.008648970933631062
7,6,1000,4,7.15,3,0.008647576637566089
7,7,1000,4,6.12,3,0.008646865415386855
7,8,1000,3,3.56,2,0.008647240377962589
7,9,1000,2,3.17,3,0.008646923469379545
7,10,1000,2,2.82,2,0.008645104677416384
7,11,1000,2,2.73,1,0.00864305929467082
7,12,1000,2,2.58,1,0.008644049625843763
7,13,1000,3,4.63,4,0.008641149051487445
7,14,1000,4,8.87,3,0.008640673029236495
7,15,638,4,10.02,6,0.008639866565018426
7,16,1000,2,4.53,13,0.0086405875319615
7,17,276,6,10.03,3,0.008640830641261477
7,18,1000,5,9.07,2,0.008640887623652815
7,19,1000,5,8.61,3,0.008639383314177395
7,20,1000,3,3.93,9,0.008638063330203295
7,21,1000,2,3.88,15,0.008635911620222031
7,22,1000,3,3.68,3,0.00863658634852618
7,23,1000,2,6.51,7,0.00863593929912895
7,24,1000,3,8.61,15,0.008637280562892556
7,25,230,3,10.04,7,0.008641691457318223
7,26,252,5,10.03,3,0.008642489648616266
7,27,243,4,10.03,9,0.008640838169910535
7,28,244,4,10.0,9,0.008641796446115266
7,29,1000,3,8.17,9,0.008641542674042284
7,30,242,3,10.04,7,0.008637876199820071
7,31,261,5,10.12,4,0.008638195743448889
7,32,1000,4,5.94,1,0.008635738181881607
7,33,1000,3,6.95,7,0.008636253055185079
7,34,240,3,10.0,8,0.008635169671227535
7,35,1000,2,3.62,7,0.008634826530702413
7,36,1000,5,8.06,3,0.008634965994395316
7,37,1000,4,5.97,1,0.008634824828244746
7,38,273,3,10.04,4,0.00863540258545142
7,39,246,3,10.04,8,0.00863469111528702
7,40,301,3,10.01,10,0.008634026091162152
7,41,1000,1,2.49,1,0.00863194651901722
8,1,1000,3,3.81,3,0.04751298352703452
8,2,1000,3,3.08,2,0.04751342033222318
8,3,1000,3,3.28,2,0.047514069799333813
8,4,1000,2,2.76,3,0.04751491617038846
8,5,1000,2,2.8,2,0.0475156488083303
8,6,1000,3,2.81,1,0.047516298815608024
8,7,1000,2,3.01,4,0.04751737642288208
8,8,1000,4,3.22,2,0.0475174051374197
8,9,1000,2,2.9,2,0.047518461115658286
8,10,1000,2,2.75,2,0.047518256671726704
8,11,1000,2,2.72,3,0.04751869748532772
8,12,1000,3,3.07,3,0.047517976563423873
8,13,1000,3,3.31,3,0.04751758571341634
8,14,1000,3,3.16,3,0.04751763514429331
8,15,1000,2,2.69,1,0.047517627887427805
8,16,1000,2,3.59,5,0.047518092516809704
8,17,1000,2,3.31,5,0.04751704934984446
8,18,1000,4,4.4,1,0.04751704774796963
8,19,1000,3,5.11,3,0.04751715146005154
8,20,1000,2,3.09,3,0.047516899056732655
8,21,1000,2,2.66,1,0.04751681714504957
8,22,1000,3,3.08,1,0.0475171894133091
8,23,1000,2,3.41,3,0.04751816441491246
8,24,654,6,10.04,3,0.04751886177340961
8,25,355,5,10.01,3,0.04751980392865732
8,26,1000,5,4.05,2,0.04751964358240366
8,27,1000,1,2.77,6,0.047519861236214635
8,28,1000,2,5.14,5,0.04751995663717389
8,29,1000,2,3.64,8,0.04752014143392444
8,30,1000,2,2.78,2,0.04752085211127997
8,31,1000,2,3.67,7,0.047521852917969225
8,32,249,4,10.01,7,0.04752265329820564
8,33,1000,4,8.07,3,0.0475228263437748
8,34,1000,3,4.65,3,0.04752337670326233
8,35,1000,3,3.0,2,0.04752345696091652
8,36,1000,3,3.24,2,0.047524073477834466
8,37,1000,3,3.06,4,0.04752413783222437
8,38,1000,2,2.99,5,0.047524447057396176
8,39,1000,2,4.12,3,0.04752574461326003
8,40,413,5,10.01,8,0.04752596620172623
8,41,369,5,10.01,2,0.04752689159821043
8,42,1000,3,4.39,4,0.04752771782875061
8,43,255,5,10.01,4,0.04752898372563661
8,44,253,5,10.02,3,0.0475306002194938
8,45,1000,4,7.06,3,0.04753203574568033
8,46,283,6,10.01,4,0.04753371455802092
8,47,282,5,10.03,4,0.04753491394750193
8,48,1000,3,3.83,5,0.04753507869318128
8,49,274,7,10.01,3,0.04753643562541391
8,50,1000,5,5.86,3,0.04753780621662736
8,51,1000,3,3.46,7,0.04753731340169907
8,52,1000,2,5.64,4,0.04753792932257056
8,53,218,3,10.12,17,0.04753979833779532
8,54,279,4,10.04,3,0.04754118776235956
8,55,1000,3,3.8,3,0.04754194581136108
8,56,1000,2,5.29,11,0.04754336640238762
8,57,1000,2,3.67,10,0.04754428930953145
9,1,1000,3,3.7,3,0.00759548706188798
9,2,1000,3,3.57,3,0.007593875167891383
9,3,1000,3,3.51,3,0.007592452121898532
9,4,1000,3,4.15,2,0.007591076586395502
9,5,1000,2,3.26,5,0.007590562300756574
9,6,1000,2,3.29,5,0.007589414307847619
9,7,1000,2,2.92,3,0.007589269423857331
9,8,1000,3,3.56,2,0.007587844017893076
9,9,1000,3,3.52,2,0.007586175716016442
9,10,1000,3,3.57,2,0.0075847175344824795
9,11,1000,2,2.92,3,0.007584552258253097
9,12,1000,2,4.01,9,0.007583901386708021
9,13,1000,2,3.08,4,0.0075835907887667415
9,14,1000,2,2.59,1,0.007582703743129969
9,15,1000,2,2.62,1,0.007581949422135949
9,16,1000,2,3.63,7,0.007581916699185967
9,17,1000,2,3.24,5,0.007582567786797881
9,18,1000,2,2.79,2,0.007581113863736391
9,19,1000,1,2.61,5,0.007579659424722195
9,20,1000,2,2.85,5,0.007579490503296256
9,21,1000,2,3.03,3,0.007581721872091294
9,22,1000,3,3.39,3,0.007583251491189003
9,23,1000,1,2.5,2,0.007584754269570112
10,1,1000,3,3.8,3,-0.03145940928161144
10,2,1000,3,3.87,3,-0.03145882869884372
10,3,1000,4,4.65,3,-0.031458464358001946
10,4,1000,3,3.56,2,-0.03145845217630267
10,5,1000,3,3.5,2,-0.03145868716388941
10,6,1000,3,3.52,2,-0.031457883279770615
10,7,1000,3,6.25,7,-0.03145807134732604
10,8,1000,3,5.59,5,-0.031458104211837055
10,9,1000,2,3.16,5,-0.031458285696804526
10,10,1000,3,4.14,3,-0.03145839023590088
10,11,1000,3,4.11,3,-0.03145844966173172
10,12,1000,3,3.72,2,-0.0314588641859591
10,13,1000,4,7.86,8,-0.03145910876244307
10,14,1000,3,5.37,3,-0.031459133822470904
10,15,1000,3,4.88,4,-0.0314588297791779
10,16,1000,3,4.31,2,-0.03145787488296628
10,17,1000,3,2.93,2,-0.03145685151964426
10,18,1000,3,4.15,5,-0.03145721197500825
10,19,1000,1,2.54,2,-0.03145681083202362
10,20,1000,1,2.63,4,-0.03145762598142028
10,21,1000,3,2.78,3,-0.031457735244184735
10,22,1000,3,2.83,3,-0.031456822719424966
10,23,1000,3,2.81,3,-0.03145592515543103
10,24,1000,3,3.42,3,-0.03145535609871149
10,25,1000,3,6.24,7,-0.03145612920820713
10,26,1000,3,4.27,5,-0.03145664979889989
10,27,1000,3,5.08,4,-0.03145805164426565
10,28,1000,3,3.13,3,-0.03145826013013721
10,29,1000,1,2.61,3,-0.031459171280264854
11,1,1000,3,3.75,3,0.10570598693192006
11,2,1000,3,3.87,3,0.10570534124970436
11,3,1000,3,4.05,3,0.10570463190227747
11,4,1000,3,4.49,2,0.1057041062861681
11,5,1000,3,4.53,2,0.10570323194563389
11,6,1000,3,4.61,2,0.10570265201479197
11,7,1000,3,4.24,2,0.10570206421613693
11,8,1000,3,4.18,2,0.10570158374309539
11,9,1000,3,8.15,5,0.10570173277705908
11,10,1000,3,7.12,5,0.10570141286402941
11,11,1000,4,6.72,3,0.10570118924230337
11,12,882,4,10.0,3,0.10570157346338913
11,13,1000,3,4.94,2,0.10570161587744951
11,14,1000,6,6.69,3,0.10570136933773756
11,15,1000,6,7.36,3,0.10570019264519215
11,16,417,5,10.04,3,0.10570010321317531
11,17,295,4,10.01,4,0.10569979043330176
11,18,1000,4,6.03,3,0.10569927662611008
11,19,373,5,10.0,4,0.10569857534310773
11,20,1000,5,7.12,3,0.10569859436899423
11,21,1000,5,9.63,4,0.10569845451414585
11,22,1000,2,2.8,1,0.10569818595051765
11,23,1000,2,3.95,4,0.10569803769141435
11,24,1000,2,3.81,7,0.10569797095656396
11,25,1000,2,2.88,4,0.10569882099330426
12,1,1000,3,3.72,3,-0.03528486558422446
12,2,1000,3,3.22,2,-0.0352845155633986
12,3,1000,3,3.27,3,-0.03528400019183755
12,4,1000,1,2.57,4,-0.035283567417412995
12,5,1000,2,3.02,3,-0.03528279564157128
12,6,1000,2,2.78,3,-0.03528220675885677
12,7,1000,2,3.02,4,-0.03528261241689325
12,8,1000,1,2.56,4,-0.035281882271170614
12,9,1000,1,2.47,2,-0.035281468451023104
12,10,1000,4,3.26,2,-0.035281344179064034
12,11,1000,3,3.0,2,-0.035281111139804124
12,12,1000,2,2.5,1,-0.03528047225624323
13,1,1000,3,3.8,3,-0.04608038352057338
13,2,1000,3,3.63,3,-0.046080960407853123
13,3,1000,3,2.93,2,-0.04608141876384616
13,4,1000,3,2.87,2,-0.04608119682967663
13,5,1000,2,2.78,3,-0.04608115740120411
13,6,1000,4,3.39,5,-0.04608131562173366
13,7,1000,3,3.04,2,-0.0460812646523118
13,8,1000,3,2.89,1,-0.04608013602718711
13,9,1000,2,2.71,1,-0.04608012646436691
13,10,1000,2,2.68,1,-0.04608031889796257
13,11,1000,2,2.8,3,-0.04608049434423447
13,12,1000,2,3.24,9,-0.046080082308501004
13,13,1000,3,4.92,7,-0.04608069147542119
13,14,1000,3,4.61,8,-0.04608104558289051
13,15,1000,3,3.12,3,-0.046081609085202216
13,16,1000,3,3.23,4,-0.04608131590858102
13,17,1000,3,3.84,4,-0.04608176512643695
13,18,1000,1,2.63,3,-0.04608225145563483
13,19,1000,1,2.69,4,-0.04608226889744401
13,20,1000,2,3.07,4,-0.046081575512886046
13,21,1000,2,3.35,5,-0.046081278555095195
13,22,1000,1,2.76,6,-0.04608278612792492
13,23,1000,3,3.4,3,-0.046081519812345505
13,24,1000,5,8.32,3,-0.04608079016581178
13,25,1000,4,3.27,1,-0.04608121510222554
13,26,1000,3,2.73,1,-0.04608148951455951
13,27,1000,3,2.93,1,-0.04608193707093596
13,28,1000,3,2.83,1,-0.04608097516000271
13,29,1000,3,3.46,7,-0.04608296021074056
13,30,1000,3,3.07,4,-0.04608233925700188
13,31,1000,3,2.79,2,-0.046081711530685424
13,32,1000,4,3.43,17,-0.046082163043320176
13,33,186,4,10.04,15,-0.04608268463002738
13,34,1000,3,5.93,9,-0.04608380327373743
13,35,1000,3,6.18,12,-0.04608364392444492
13,36,1000,3,6.29,10,-0.04608363588899374
13,37,1000,5,7.25,9,-0.04608819391950965
13,38,794,4,10.0,3,-0.04608951983809171
13,39,1000,6,8.09,3,-0.04608859655633569
13,40,1000,4,3.17,2,-0.046088885344564914
13,41,1000,3,3.12,2,-0.04608967404067516
13,42,1000,3,2.64,1,-0.046088479455560445
13,43,1000,4,3.17,3,-0.04609011358395219
13,44,1000,1,2.6,2,-0.04609135726094246
14,1,1000,3,3.72,3,0.04038080644235015
14,2,1000,3,3.0,2,0.04038118243589997
14,3,1000,3,4.03,3,0.040381437812000515
14,4,1000,3,4.05,3,0.04038184402883053
14,5,1000,3,3.67,3,0.04038202656805515
14,6,1000,3,3.72,3,0.04038217092677951
14,7,1000,3,3.55,3,0.040382696740329266
14,8,1000,3,3.58,3,0.04038281987607479
14,9,1000,3,5.99,9,0.04038301946595311
14,10,258,5,10.04,3,0.04038342537517233
14,11,257,5,10.01,3,0.040383720502315326
14,12,247,4,10.01,10,0.04038400000888809
14,13,1000,4,4.86,3,0.040383647926151754
14,14,1000,2,2.77,2,0.04038373171165586
14,15,1000,2,2.78,2,0.04038422832638025
14,16,1000,2,3.29,4,0.04038377410545945
14,17,1000,1,2.63,4,0.040385041169822215
14,18,1000,2,3.23,9,0.04038230239227414
14,19,1000,2,4.34,4,0.04038267343118787
14,20,1000,2,3.69,3,0.04038265419751406
14,21,1000,2,3.97,9,0.04038289289921522
14,22,1000,2,3.21,9,0.04038177625834942
14,23,1000,3,7.35,4,0.04038187223672867
14,24,1000,3,5.78,9,0.040382789857685564
14,25,318,4,10.0,9,0.04038251395214279
14,26,1000,1,2.7,6,0.04038047404587269
14,27,1000,4,8.82,3,0.040377964284271005
14,28,1000,3,3.4,1,0.04037778543308377
14,29,1000,3,3.07,1,0.04037863839045167
15,1,1000,3,3.81,3,0.1333529731929302
15,2,1000,3,3.68,3,0.13335217726230622
15,3,1000,3,3.53,2,0.13335173788666727
15,4,1000,3,3.09,3,0.13335170742869376
15,5,1000,2,2.59,2,0.13335169373452663
15,6,1000,3,3.34,3,0.13335102923214437
15,7,1000,3,3.21,3,0.13335052178800105
15,8,1000,5,6.26,3,0.1333500955104828
15,9,1000,5,5.01,1,0.1333496321886778
15,10,1000,2,2.54,1,0.1333496681302786
15,11,1000,2,2.63,1,0.13334964329004287
15,12,597,5,10.03,5,0.13334853672601868
15,13,1000,5,9.16,1,0.13334847490489482
15,14,1000,5,5.09,1,0.1333478619903326
15,15,1000,3,2.64,1,0.13334613382816315
15,16,1000,3,3.64,2,0.13334795382618905
15,17,1000,2,3.67,3,0.13334841325879096
15,18,280,7,10.01,3,0.13334801005465644
15,19,1000,3,3.9,1,0.1333470145314932
15,20,1000,1,2.55,3,0.133345691382885
15,21,1000,2,2.96,2,0.13334712474048138
15,22,1000,3,3.42,3,0.13334703958034516
15,23,1000,2,3.48,4,0.1333480001538992
15,24,1000,4,3.61,3,0.1333486230224371
15,25,1000,4,3.45,3,0.1333488745689392
15,26,1000,1,2.56,3,0.13334926185011864
15,27,1000,3,3.15,3,0.13334879782795905
15,28,1000,3,6.56,6,0.1333483866751194
