profile,func_name,ncalls,time,time_per_call,total_time
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,16825,0.0021677610000000003,1.2884166419019318e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,14964,0.0012719340000000002,8.499959903769047e-08,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,is_fully_expanded,1285,0.00022395200000000003,1.7428171206225683e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,update_income,2672,0.00403792,1.5111976047904194e-06,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,__init__,24,7.987e-06,3.3279166666666666e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,unit_attack,7014,0.001633251,2.3285585970915313e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,unit_defense,7014,0.0019917620000000002,2.8396948959224413e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,tuv_of,9352,0.0033261460000000003,3.5566146278870833e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,9352,0.002241065,2.396348374679213e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,17286,0.001970428,1.1398981835010993e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,4676,0.000952213,2.0363836612489307e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,14964,0.002691474,1.798632718524459e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,14476,0.003152596,2.177808786957723e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,is_terminal,3365,0.004773696,1.4186317979197623e-06,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,2338,0.001061766,4.541343028229256e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,getNextAction,334,6.9195e-05,2.0717065868263473e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,92980,0.033800056,3.635196386319639e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,clone,358,0.001063225,2.9699022346368718e-06,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,get_reachable_enemy_territories,2338,0.008556082000000001,3.6595731394354153e-06,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,unit_count,7014,0.0016379880000000002,2.3353122326775023e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,9352,0.00196985,2.106340889649273e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,__init__,6953,0.000489824,7.044786423126708e-08,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,<genexpr>,9352,0.0038364690000000003,4.1022979041916174e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_02.prof,__init__,5025,0.000574032,1.1423522388059702e-07,0.9997421099999999
mcts_heuristic_v2/profiles/mcts_305_03.prof,apply_purchase_move,2191,0.0022847790000000002,1.0428019169329074e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,expand,313,0.000167409,5.3485303514377e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,apply_combat_move,4772,0.01084101,2.27179589270746e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,simulate,313,0.03065787,9.794846645367413e-05,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,heuristic_combat_legal_moves,7276,0.19369133900000002,2.6620579851566796e-05,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,best_child_uct,1219,0.001133555,9.299056603773586e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,pick_rollout_move,7269,0.010254686,1.4107423304443528e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,set_terr_lists,2191,0.007643779000000001,3.488717024189868e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,territory_priority,6573,0.009067458,1.3795006846188955e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,heuristic_non_combat_legal_moves,2504,0.11005316000000001,4.3950942492012783e-05,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,apply_noncombat_move,12968,0.009614855,7.414292874768662e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,assess_strategic_mode,2191,0.022981351,1.0488978092195344e-05,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,purchase_legal_moves,2191,0.022525526,1.0280933820173436e-05,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,15317,0.001458272,9.520611085721747e-08,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,reset_moved_flags,626,0.001253081,2.001726837060703e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,backpropagate,313,0.000162406,5.188690095846645e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<lambda>,11421,0.000615971,5.3933193240521844e-08,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,6573,0.000875268,1.3316111364673665e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,13146,0.002019978,1.5365723413966225e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,10957,0.001885656,1.7209601168202976e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,is_terminal,1532,0.00011089400000000001,7.238511749347259e-08,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,8764,0.0015866340000000002,1.8103993610223644e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,15690,0.0020157730000000002,1.2847501593371575e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,16587,0.001430016,8.621305841924399e-08,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,is_fully_expanded,1234,0.00021555800000000003,1.7468233387358186e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,update_income,2504,0.003912106,1.5623426517571887e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,__init__,7,2.566e-06,3.6657142857142857e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,unit_attack,6573,0.0015222620000000001,2.3159318423855167e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,unit_defense,6573,0.0018283580000000002,2.781618743343983e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,tuv_of,8764,0.0032239540000000002,3.678633044272022e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,8764,0.0021579480000000002,2.4622866271109085e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,16493,0.0019194230000000002,1.1637803916813194e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,4382,0.0008973830000000001,2.0478845276129624e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,16587,0.003197052,1.927444384156267e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,15317,0.0034517330000000002,2.2535307175034277e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,is_terminal,3138,0.0045506190000000005,1.4501653919694074e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,2191,0.0010073740000000001,4.5977818347786404e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,getNextAction,313,6.2556e-05,1.998594249201278e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,103245,0.036193448,3.5055884546467145e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,clone,320,0.001012965,3.165515625e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,get_reachable_enemy_territories,2191,0.008185419000000001,3.7359283432222734e-06,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,unit_count,6573,0.001536424,2.3374775597139813e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,8764,0.00187619,2.1407918758557737e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,__init__,6563,0.000477067,7.269038549443852e-08,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,<genexpr>,8764,0.0036626980000000003,4.1792537654039256e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_03.prof,__init__,4699,0.000549435,1.1692594168972123e-07,1.0005762300000003
mcts_heuristic_v2/profiles/mcts_305_04.prof,apply_purchase_move,2065,0.002157347,1.0447200968523002e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,expand,295,0.000159753,5.41535593220339e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,apply_combat_move,5232,0.009979043,1.9073094418960245e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,simulate,295,0.030457212,0.00010324478644067796,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,heuristic_combat_legal_moves,7592,0.20276274400000002,2.670742149631191e-05,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,best_child_uct,865,0.000967416,1.1184e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,pick_rollout_move,7587,0.010572973000000001,1.3935643864505077e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,set_terr_lists,2065,0.007192208,3.4829094430992737e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,territory_priority,6195,0.00860374,1.38882001614205e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,heuristic_non_combat_legal_moves,2360,0.113094304,4.792131525423729e-05,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,apply_noncombat_move,13482,0.009818902000000001,7.282971369233053e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,assess_strategic_mode,2065,0.021763426000000002,1.0539189346246974e-05,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,purchase_legal_moves,2065,0.021435810000000003,1.0380537530266345e-05,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,14992,0.001421451,9.48139674493063e-08,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,reset_moved_flags,590,0.0012065840000000001,2.045057627118644e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,backpropagate,295,0.000138577,4.6975254237288136e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<lambda>,11367,0.000603042,5.305199261018739e-08,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,6195,0.000830248,1.340190476190476e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,12390,0.0019506880000000001,1.574405165456013e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,10325,0.0017695730000000002,1.7138721549636807e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,is_terminal,1160,8.840600000000001e-05,7.621206896551724e-08,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,8260,0.0015234780000000002,1.844404358353511e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,14780,0.001912669,1.2940926928281463e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,18356,0.0015240140000000002,8.302538679450862e-08,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,is_fully_expanded,876,0.000168424,1.922648401826484e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,update_income,2360,0.0036950230000000004,1.565687711864407e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,__init__,5,1.8290000000000002e-06,3.6580000000000006e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,unit_attack,6195,0.001408566,2.2737142857142857e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,unit_defense,6195,0.0017656560000000002,2.850130750605327e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,tuv_of,8260,0.0030278780000000003,3.66571186440678e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,8260,0.002078944,2.5168813559322033e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,15619,0.001810172,1.158955118765606e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,4130,0.0009348920000000001,2.2636610169491528e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,18356,0.0036842550000000004,2.0071121159293966e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,14992,0.003483046,2.3232697438633938e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,is_terminal,2956,0.004298463000000001,1.45414851150203e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,2065,0.0009587030000000001,4.6426295399515743e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,getNextAction,295,6.316e-05,2.1410169491525422e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,104496,0.036110825,3.455713615832185e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,clone,300,0.0009446140000000001,3.1487133333333337e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,get_reachable_enemy_territories,2065,0.0077380370000000006,3.747233414043584e-06,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,unit_count,6195,0.001501626,2.423932203389831e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,8260,0.0018260330000000001,2.2106937046004845e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,__init__,6195,0.00043671000000000004,7.049394673123487e-08,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,<genexpr>,8260,0.0035183460000000003,4.2594987893462474e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_04.prof,__init__,4429,0.000514728,1.1621765635583653e-07,0.999513935
mcts_heuristic_v2/profiles/mcts_305_05.prof,apply_purchase_move,1960,0.002014844,1.0279816326530611e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,expand,280,0.000153697,5.489178571428571e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,apply_combat_move,4674,0.014178191000000001,3.0334169875909287e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,simulate,280,0.028785311,0.00010280468214285715,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,heuristic_combat_legal_moves,6914,0.218960436,3.166914029505351e-05,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,best_child_uct,809,0.00091118,1.1263040791100124e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,pick_rollout_move,6906,0.010772207,1.5598330437300899e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,set_terr_lists,1960,0.0068975270000000005,3.519146428571429e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,territory_priority,6337,0.008852326,1.3969269370364526e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,heuristic_non_combat_legal_moves,2240,0.106424853,4.7511095089285715e-05,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,apply_noncombat_move,12170,0.008715475,7.161442070665572e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,assess_strategic_mode,1960,0.020818796,1.062183469387755e-05,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,purchase_legal_moves,1960,0.020776543,1.0600277040816327e-05,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,14666,0.001402906,9.565702986499386e-08,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,reset_moved_flags,560,0.001151822,2.056825e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,backpropagate,280,0.000128589,4.5924642857142854e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<lambda>,10693,0.0005743710000000001,5.3714673150659315e-08,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,6618,0.0008595530000000001,1.2988108189785434e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,12887,0.001927487,1.4956832466827037e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,13094,0.0019071790000000002,1.456528944554758e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,is_terminal,1089,8.6001e-05,7.897245179063361e-08,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,7714,0.001436123,1.861709878143635e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,14045,0.0018254170000000002,1.2996917052331792e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,18345,0.00152183,8.295611883346962e-08,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,is_fully_expanded,826,0.000161013,1.949309927360775e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,update_income,2240,0.003575499,1.5962049107142858e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,__init__,8,2.5350000000000003e-06,3.1687500000000004e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,unit_attack,6550,0.001499958,2.2900122137404581e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,unit_defense,5754,0.0016654430000000002,2.894409106708377e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,tuv_of,7840,0.0028841020000000004,3.6787015306122454e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,7840,0.001972854,2.5163954081632654e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,14242,0.0016618540000000002,1.1668684173571128e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,3920,0.0008168170000000001,2.083716836734694e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,19197,0.0037359090000000004,1.9460900140646977e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,14666,0.0033844530000000004,2.3076864857493525e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,is_terminal,2809,0.004130222,1.4703531505873977e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,1960,0.000920387,4.6958520408163267e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,getNextAction,280,5.9591000000000006e-05,2.1282500000000003e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,98935,0.034603203,3.497569414261889e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,clone,288,0.0008623820000000001,2.9943819444444448e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,get_reachable_enemy_territories,1960,0.007496511000000001,3.824750510204082e-06,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,unit_count,5754,0.001443031,2.5078745220716023e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,7714,0.0017205380000000002,2.2304096448016595e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,__init__,5631,0.000412779,7.330474160895046e-08,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,<genexpr>,8510,0.0035404140000000004,4.1602984723854293e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_05.prof,__init__,4206,0.000493157,1.172508321445554e-07,1.0010949780000002
mcts_heuristic_v2/profiles/mcts_305_06.prof,apply_purchase_move,1946,0.0019420840000000002,9.979876670092499e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,expand,278,0.000187027,6.727589928057554e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,apply_combat_move,4532,0.01453046,3.2061915269196824e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,simulate,278,0.028026043,0.00010081310431654676,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,heuristic_combat_legal_moves,6756,0.2171392,3.214020130254589e-05,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,best_child_uct,775,0.000977987,1.2619187096774194e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,pick_rollout_move,6740,0.010828570000000001,1.606612759643917e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,set_terr_lists,1946,0.006723107000000001,3.4548340184994863e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,territory_priority,6160,0.008475877,1.3759540584415583e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,heuristic_non_combat_legal_moves,2224,0.101355424,4.557348201438849e-05,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,apply_noncombat_move,12435,0.008419772,6.771026940088461e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,assess_strategic_mode,1946,0.020221823,1.0391481500513874e-05,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,purchase_legal_moves,1946,0.020062381,1.0309548304213772e-05,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,15354,0.001423619,9.271974729712127e-08,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,reset_moved_flags,556,0.0011268110000000001,2.0266384892086335e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,backpropagate,278,0.000130152,4.681726618705036e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<lambda>,10606,0.000557829,5.2595606260607206e-08,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,6771,0.000877541,1.296028651602422e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,12512,0.0018509470000000001,1.4793374360613813e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,12656,0.0018365880000000001,1.45115992414665e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,is_terminal,1053,8.4411e-05,8.016239316239317e-08,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,7447,0.001352878,1.8166751712098834e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,13985,0.0017959590000000002,1.284203789774759e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,18994,0.00152052,8.005264820469622e-08,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,is_fully_expanded,808,0.000154971,1.9179579207920792e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,update_income,2224,0.0034443710000000003,1.5487279676258993e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,__init__,16,5.504e-06,3.44e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,unit_attack,6352,0.0014593000000000002,2.2973866498740557e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,unit_defense,5501,0.001566415,2.847509543719324e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,tuv_of,7784,0.0027082960000000002,3.4793114080164445e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,7784,0.0019085170000000002,2.4518460945529293e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,13952,0.0016132520000000001,1.156287270642202e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,3892,0.000795494,2.0439208633093526e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,19744,0.003788355,1.918737337925446e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,15354,0.003488965,2.2723492249576658e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,is_terminal,2797,0.00399272,1.4275008938148015e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,1946,0.000910409,4.678360739979445e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,getNextAction,278,5.8268000000000005e-05,2.095971223021583e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,102865,0.034275690000000004,3.332104214261411e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,clone,294,0.000867611,2.9510578231292517e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,get_reachable_enemy_territories,1946,0.007252823,3.7270416238437824e-06,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,unit_count,5501,0.001325943,2.4103672059625524e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,7447,0.0016281660000000001,2.186338122733987e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,__init__,5470,0.00039111200000000005,7.150127970749543e-08,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,<genexpr>,8298,0.003294604,3.9703591226801637e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_06.prof,__init__,4182,0.000476007,1.1382281205164993e-07,0.9982822499999996
mcts_heuristic_v2/profiles/mcts_305_07.prof,apply_purchase_move,1463,0.0015013580000000002,1.0262187286397813e-06,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,expand,209,0.0005347230000000001,2.558483253588517e-06,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,apply_combat_move,4489,0.013144601,2.928180218311428e-06,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,simulate,209,0.022572644000000003,0.00010800308133971294,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,heuristic_combat_legal_moves,6161,0.192572139,3.1256636747281286e-05,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,best_child_uct,550,0.000876934,1.5944254545454546e-06,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,pick_rollout_move,6002,0.009356251000000001,1.5588555481506166e-06,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,set_terr_lists,1463,0.0051881950000000005,3.546271360218729e-06,1.000023562
mcts_heuristic_v2/profiles/mcts_305_07.prof,territory_priority,4871,0.006709113,1.3773584479572983e-06,1.000023562
